TimeStamp,sst,sd,dlprbUsage,partition
19:01:55,1,16777210,75.814394,11
19:01:55,1,0,63.238542,40
19:01:57,1,16777210,100.125000,11
19:01:57,1,0,0.030208,40
19:01:59,1,16777210,77.272727,11
19:01:59,1,0,0.407292,40
19:02:01,1,16777210,77.454545,11
19:02:01,1,0,67.328125,40
19:02:03,1,16777210,93.473485,11
19:02:03,1,0,17.334375,40
19:02:05,1,16777210,80.696970,11
19:02:05,1,0,51.439583,40
19:02:07,1,16777210,62.590909,11
19:02:07,1,0,42.137500,40
19:02:09,1,16777210,74.405303,11
19:02:09,1,0,70.007292,40
19:02:11,1,16777210,87.553030,11
19:02:11,1,0,33.214583,40
19:02:13,1,16777210,76.522727,11
19:02:13,1,0,67.075000,40
19:02:15,1,16777210,65.477273,11
19:02:15,1,0,26.213542,40
19:02:17,1,16777210,74.969697,11
19:02:17,1,0,65.585417,40
19:02:19,1,16777210,88.359848,11
19:02:19,1,0,28.016667,40
19:02:21,1,16777210,74.897727,11
19:02:21,1,0,66.466667,40
19:02:23,1,16777210,69.318182,11
19:02:23,1,0,26.966667,40
19:02:25,1,16777210,75.511364,11
19:02:25,1,0,64.582292,40
19:02:27,1,16777210,89.962121,11
19:02:27,1,0,25.704167,40
19:02:29,1,16777210,65.113636,11
19:02:29,1,0,64.536458,40
19:02:31,1,16777210,76.390152,11
19:02:31,1,0,38.037500,40
19:02:33,1,16777210,55.643939,11
19:02:33,1,0,51.027083,40
19:02:35,1,16777210,35.170455,11
19:02:35,1,0,71.363542,40
19:02:37,1,16777210,0.000000,11
19:02:37,1,0,68.111458,40
19:02:39,1,16777210,49.083333,11
19:02:39,1,0,54.337500,40
19:02:41,1,16777210,61.359848,11
19:02:41,1,0,64.776042,40
19:02:43,1,16777210,89.742424,11
19:02:43,1,0,26.354167,40
19:02:45,1,16777210,80.867424,11
19:02:45,1,0,54.483333,40
19:02:47,1,16777210,53.352273,11
19:02:47,1,0,36.682292,40
19:02:49,1,16777210,80.609848,11
19:02:49,1,0,46.196875,40
19:02:51,1,16777210,83.367424,11
19:02:51,1,0,43.419792,40
19:02:53,1,16777210,77.454545,11
19:02:53,1,0,61.537500,40
19:02:55,1,16777210,41.651515,11
19:02:55,1,0,55.834375,40
19:02:57,1,16777210,75.704545,11
19:02:57,1,0,67.046875,40
19:02:59,1,16777210,43.693182,11
19:02:59,1,0,13.309375,40
19:03:01,1,16777210,31.996212,11
19:03:01,1,0,30.291667,40
19:03:03,1,16777210,34.011364,11
19:03:03,1,0,32.422917,40
19:03:05,1,16777210,37.526515,11
19:03:05,1,0,15.168750,40
19:03:07,1,16777210,34.837121,11
19:03:07,1,0,23.938542,40
19:03:09,1,16777210,33.170455,11
19:03:09,1,0,31.158333,40
19:03:11,1,16777210,34.125000,11
19:03:11,1,0,24.490625,40
19:03:13,1,16777210,9.075758,11
19:03:13,1,0,0.047917,40
19:03:15,1,16777210,31.401515,11
19:03:15,1,0,0.180208,40
19:03:17,1,16777210,41.708333,11
19:03:17,1,0,0.023958,40
19:03:19,1,16777210,61.208333,11
19:03:19,1,0,0.022917,40
19:03:21,1,16777210,65.416667,11
19:03:21,1,0,0.017708,40
19:03:23,1,16777210,65.484848,11
19:03:23,1,0,0.009375,40
19:03:25,1,16777210,36.185606,11
19:03:25,1,0,0.000000,40
19:03:27,1,16777210,64.113636,11
19:03:27,1,0,0.000000,40
19:03:29,1,16777210,65.083333,11
19:03:29,1,0,0.000000,40
19:03:31,1,16777210,65.583333,11
19:03:31,1,0,0.000000,40
19:03:33,1,16777210,64.666667,11
19:03:33,1,0,0.000000,40
19:03:35,1,16777210,49.416667,11
19:03:35,1,0,0.000000,40
19:03:37,1,16777210,53.984848,11
19:03:37,1,0,0.000000,40
19:03:39,1,16777210,66.166667,11
19:03:39,1,0,0.000000,40
19:03:41,1,16777210,64.333333,11
19:03:41,1,0,0.000000,40
19:03:43,1,16777210,65.833333,11
19:03:43,1,0,0.000000,40
19:03:45,1,16777210,48.125000,11
19:03:45,1,0,0.000000,40
19:03:47,1,16777210,0.090909,11
19:03:47,1,0,0.000000,40
19:03:49,1,16777210,25.113636,11
19:03:49,1,0,0.000000,40
19:03:51,1,16777210,76.492424,11
19:03:51,1,0,0.000000,40
19:03:53,1,16777210,100.208333,11
19:03:53,1,0,0.000000,40
19:03:55,1,16777210,76.106061,11
19:03:55,1,0,0.000000,40
19:03:57,1,16777210,100.250000,11
19:03:57,1,0,0.000000,40
19:03:59,1,16777210,100.166667,11
19:03:59,1,0,0.000000,40
19:04:01,1,16777210,77.257576,11
19:04:01,1,0,0.000000,40
19:04:03,1,16777210,100.250000,11
19:04:03,1,0,0.000000,40
19:04:05,1,16777210,100.125000,11
19:04:05,1,0,0.000000,40
19:04:07,1,16777210,79.852273,11
19:04:07,1,0,0.000000,40
19:04:09,1,16777210,100.250000,11
19:04:09,1,0,0.000000,40
19:04:11,1,16777210,100.125000,11
19:04:11,1,0,0.000000,40
19:04:13,1,16777210,73.689394,11
19:04:13,1,0,0.000000,40
19:04:15,1,16777210,100.000000,11
19:04:15,1,0,0.000000,40
19:04:17,1,16777210,95.443182,11
19:04:17,1,0,0.000000,40
19:04:19,1,16777210,84.371212,11
19:04:19,1,0,0.000000,40
19:04:21,1,16777210,100.166667,11
19:04:21,1,0,0.000000,40
19:04:23,1,16777210,82.549242,11
19:04:23,1,0,0.000000,40
19:04:25,1,16777210,76.556818,11
19:04:25,1,0,0.000000,40
19:04:27,1,16777210,100.250000,11
19:04:27,1,0,0.000000,40
19:04:29,1,16777210,97.481061,11
19:04:29,1,0,0.000000,40
19:04:31,1,16777210,81.950758,11
19:04:31,1,0,0.000000,40
19:04:33,1,16777210,100.250000,11
19:04:33,1,0,0.000000,40
19:04:35,1,16777210,83.325758,11
19:04:35,1,0,0.000000,40
19:04:37,1,16777210,94.234848,11
19:04:37,1,0,0.000000,40
19:04:39,1,16777210,99.500000,11
19:04:39,1,0,0.000000,40
19:04:41,1,16777210,74.454545,11
19:04:41,1,0,0.000000,40
19:04:43,1,16777210,68.617424,11
19:04:43,1,0,0.000000,40
19:04:45,1,16777210,1.397727,11
19:04:45,1,0,0.000000,40
19:04:47,1,16777210,0.280303,11
19:04:47,1,0,0.000000,40
19:04:49,1,16777210,40.007576,11
19:04:49,1,0,0.000000,40
19:04:51,1,16777210,92.393939,11
19:04:51,1,0,0.000000,40
19:04:53,1,16777210,100.958333,11
19:04:53,1,0,0.000000,40
19:04:55,1,16777210,81.003788,11
19:04:55,1,0,0.000000,40
19:04:57,1,16777210,96.659091,11
19:04:57,1,0,0.000000,40
19:04:59,1,16777210,100.125000,11
19:04:59,1,0,0.000000,40
19:05:01,1,16777210,77.643939,11
19:05:01,1,0,0.000000,40
19:05:03,1,16777210,99.477273,11
19:05:03,1,0,0.000000,40
19:05:05,1,16777210,100.250000,11
19:05:05,1,0,0.000000,40
19:05:07,1,16777210,73.492424,11
19:05:07,1,0,0.000000,40
19:05:09,1,16777210,10.090909,11
19:05:09,1,0,0.000000,40
19:05:11,1,16777210,100.625000,11
19:05:11,1,0,0.000000,40
19:05:13,1,16777210,100.416667,11
19:05:13,1,0,0.000000,40
19:05:15,1,16777210,75.507576,11
19:05:15,1,0,0.000000,40
19:05:17,1,16777210,100.291667,11
19:05:17,1,0,0.000000,40
19:05:19,1,16777210,99.333333,11
19:05:19,1,0,0.000000,40
19:05:21,1,16777210,82.643939,11
19:05:21,1,0,0.000000,40
19:05:23,1,16777210,95.890152,11
19:05:23,1,0,0.000000,40
19:05:25,1,16777210,100.250000,11
19:05:25,1,0,0.000000,40
19:05:27,1,16777210,79.151515,11
19:05:27,1,0,0.000000,40
19:05:29,1,16777210,100.166667,11
19:05:29,1,0,0.000000,40
19:05:31,1,16777210,90.530303,11
19:05:31,1,0,0.000000,40
19:05:33,1,16777210,87.030303,11
19:05:33,1,0,0.000000,40
19:05:35,1,16777210,51.731061,11
19:05:35,1,0,0.000000,40
19:05:37,1,16777210,0.000000,11
19:05:37,1,0,0.000000,40
19:05:39,1,16777210,33.518939,11
19:05:39,1,0,0.000000,40
19:05:41,1,16777210,70.704545,11
19:05:41,1,0,0.000000,40
19:05:43,1,16777210,64.416667,11
19:05:43,1,0,0.000000,40
19:05:45,1,16777210,64.875000,11
19:05:45,1,0,0.000000,40
19:05:47,1,16777210,64.541667,11
19:05:47,1,0,0.000000,40
19:05:49,1,16777210,25.178030,11
19:05:49,1,0,0.000000,40
19:05:51,1,16777210,59.458333,11
19:05:51,1,0,0.000000,40
19:05:53,1,16777210,64.958333,11
19:05:53,1,0,0.000000,40
19:05:55,1,16777210,64.333333,11
19:05:55,1,0,0.000000,40
19:05:57,1,16777210,65.125000,11
19:05:57,1,0,0.000000,40
19:05:59,1,16777210,34.935606,11
19:05:59,1,0,0.000000,40
19:06:01,1,16777210,98.791667,11
19:06:01,1,0,0.000000,40
19:06:03,1,16777210,95.958333,11
19:06:03,1,0,0.000000,40
19:06:05,1,16777210,56.117424,11
19:06:05,1,0,0.000000,40
19:06:07,1,16777210,100.416667,11
19:06:07,1,0,0.000000,40
19:06:09,1,16777210,100.333333,11
19:06:09,1,0,0.000000,40
19:06:11,1,16777210,75.208333,11
19:06:11,1,0,0.000000,40
19:06:13,1,16777210,100.250000,11
19:06:13,1,0,0.000000,40
19:06:15,1,16777210,97.875000,11
19:06:15,1,0,0.000000,40
19:06:17,1,16777210,76.181818,11
19:06:17,1,0,0.000000,40
19:06:19,1,16777210,101.000000,11
19:06:19,1,0,0.000000,40
19:06:21,1,16777210,88.022727,11
19:06:21,1,0,0.000000,40
19:06:23,1,16777210,81.522727,11
19:06:23,1,0,0.000000,40
19:06:25,1,16777210,68.443182,11
19:06:25,1,0,0.000000,40
19:06:27,1,16777210,0.693182,11
19:06:27,1,0,0.000000,40
19:06:29,1,16777210,21.231061,11
19:06:29,1,0,0.000000,40
19:06:31,1,16777210,74.609848,11
19:06:31,1,0,0.000000,40
19:06:33,1,16777210,100.208333,11
19:06:33,1,0,0.000000,40
19:06:35,1,16777210,64.185606,11
19:06:35,1,0,0.000000,40
19:06:37,1,16777210,100.166667,11
19:06:37,1,0,0.000000,40
19:06:39,1,16777210,100.166667,11
19:06:39,1,0,0.000000,40
19:06:41,1,16777210,78.128788,11
19:06:41,1,0,0.000000,40
19:06:43,1,16777210,100.250000,11
19:06:43,1,0,0.000000,40
19:06:46,1,16777210,100.250000,11
19:06:46,1,0,0.000000,40
19:06:48,1,16777210,74.083333,11
19:06:48,1,0,0.000000,40
19:06:50,1,16777210,100.208333,11
19:06:50,1,0,0.000000,40
19:06:52,1,16777210,98.666667,11
19:06:52,1,0,0.000000,40
19:06:54,1,16777210,78.348485,11
19:06:54,1,0,0.000000,40
19:06:56,1,16777210,100.208333,11
19:06:56,1,0,0.000000,40
19:06:58,1,16777210,100.250000,11
19:06:58,1,0,0.000000,40
19:07:00,1,16777210,75.852273,11
19:07:00,1,0,0.000000,40
19:07:02,1,16777210,100.166667,11
19:07:02,1,0,0.000000,40
19:07:04,1,16777210,100.250000,11
19:07:04,1,0,0.000000,40
19:07:06,1,16777210,78.071970,11
19:07:06,1,0,0.000000,40
19:07:08,1,16777210,100.125000,11
19:07:08,1,0,0.000000,40
19:07:10,1,16777210,100.166667,11
19:07:10,1,0,0.000000,40
19:07:12,1,16777210,76.140152,11
19:07:12,1,0,0.000000,40
19:07:14,1,16777210,100.250000,11
19:07:14,1,0,0.000000,40
19:07:16,1,16777210,75.303030,11
19:07:16,1,0,0.000000,40
19:07:18,1,16777210,75.022727,11
19:07:18,1,0,0.000000,40
19:07:20,1,16777210,39.420455,11
19:07:20,1,0,0.000000,40
19:07:22,1,16777210,0.000000,11
19:07:22,1,0,0.000000,40
19:07:24,1,16777210,0.719697,11
19:07:24,1,0,0.000000,40
19:07:26,1,16777210,48.579545,11
19:07:26,1,0,0.000000,40
19:07:28,1,16777210,100.291667,11
19:07:28,1,0,0.000000,40
19:07:30,1,16777210,100.375000,11
19:07:30,1,0,0.000000,40
19:07:32,1,16777210,76.753788,11
19:07:32,1,0,0.000000,40
19:07:34,1,16777210,100.250000,11
19:07:34,1,0,0.000000,40
19:07:36,1,16777210,100.166667,11
19:07:36,1,0,0.000000,40
19:07:38,1,16777210,68.840909,11
19:07:38,1,0,0.000000,40
19:07:40,1,16777210,100.083333,11
19:07:40,1,0,0.000000,40
19:07:42,1,16777210,100.166667,11
19:07:42,1,0,0.000000,40
19:07:44,1,16777210,72.590909,11
19:07:44,1,0,0.000000,40
19:07:46,1,16777210,100.208333,11
19:07:46,1,0,0.000000,40
19:07:48,1,16777210,94.458333,11
19:07:48,1,0,0.000000,40
19:07:50,1,16777210,72.681818,11
19:07:50,1,0,0.000000,40
19:07:52,1,16777210,100.166667,11
19:07:52,1,0,0.000000,40
19:07:54,1,16777210,100.416667,11
19:07:54,1,0,0.000000,40
19:07:56,1,16777210,78.026515,11
19:07:56,1,0,0.000000,40
19:07:58,1,16777210,96.500000,11
19:07:58,1,0,0.000000,40
19:08:00,1,16777210,100.166667,11
19:08:00,1,0,0.000000,40
19:08:02,1,16777210,77.511364,11
19:08:02,1,0,0.000000,40
19:08:04,1,16777210,99.958333,11
19:08:04,1,0,0.000000,40
19:08:06,1,16777210,100.125000,11
19:08:06,1,0,0.000000,40
19:08:08,1,16777210,74.178030,11
19:08:08,1,0,0.000000,40
19:08:10,1,16777210,100.083333,11
19:08:10,1,0,0.000000,40
19:08:12,1,16777210,100.208333,11
19:08:12,1,0,0.000000,40
19:08:14,1,16777210,73.571970,11
19:08:14,1,0,0.000000,40
19:08:16,1,16777210,100.083333,11
19:08:16,1,0,0.000000,40
19:08:18,1,16777210,78.931818,11
19:08:18,1,0,0.000000,40
19:08:20,1,16777210,74.212121,11
19:08:20,1,0,0.000000,40
19:08:22,1,16777210,33.109848,11
19:08:22,1,0,0.000000,40
19:08:24,1,16777210,0.000000,11
19:08:24,1,0,0.000000,40
19:08:26,1,16777210,51.393939,11
19:08:26,1,0,0.000000,40
19:08:28,1,16777210,96.791667,11
19:08:28,1,0,0.000000,40
19:08:30,1,16777210,89.537879,11
19:08:30,1,0,0.000000,40
19:08:32,1,16777210,84.655303,11
19:08:32,1,0,0.000000,40
19:08:34,1,16777210,100.291667,11
19:08:34,1,0,0.000000,40
19:08:36,1,16777210,97.488636,11
19:08:36,1,0,0.000000,40
19:08:38,1,16777210,72.488636,11
19:08:38,1,0,0.000000,40
19:08:40,1,16777210,100.250000,11
19:08:40,1,0,0.000000,40
19:08:42,1,16777210,100.375000,11
19:08:42,1,0,0.000000,40
19:08:44,1,16777210,67.420455,11
19:08:44,1,0,0.000000,40
19:08:46,1,16777210,100.166667,11
19:08:46,1,0,0.000000,40
19:08:48,1,16777210,100.458333,11
19:08:48,1,0,0.000000,40
19:08:50,1,16777210,74.280303,11
19:08:50,1,0,0.000000,40
19:08:52,1,16777210,100.041667,11
19:08:52,1,0,0.000000,40
19:08:54,1,16777210,100.250000,11
19:08:54,1,0,0.000000,40
19:08:56,1,16777210,76.685606,11
19:08:56,1,0,0.000000,40
19:08:58,1,16777210,100.250000,11
19:08:58,1,0,0.000000,40
19:09:00,1,16777210,100.125000,11
19:09:00,1,0,0.000000,40
19:09:02,1,16777210,71.291667,11
19:09:02,1,0,0.000000,40
19:09:04,1,16777210,69.428030,11
19:09:04,1,0,0.000000,40
19:09:06,1,16777210,20.545455,11
19:09:06,1,0,0.000000,40
19:09:08,1,16777210,0.102273,11
19:09:08,1,0,0.000000,40
19:09:10,1,16777210,66.912879,11
19:09:10,1,0,0.000000,40
19:09:12,1,16777210,100.250000,11
19:09:12,1,0,0.000000,40
19:09:14,1,16777210,76.541667,11
19:09:14,1,0,0.000000,40
19:09:16,1,16777210,100.208333,11
19:09:16,1,0,0.000000,40
19:09:18,1,16777210,100.125000,11
19:09:18,1,0,0.000000,40
19:09:20,1,16777210,77.000000,11
19:09:20,1,0,0.000000,40
19:09:22,1,16777210,100.333333,11
19:09:22,1,0,0.000000,40
19:09:24,1,16777210,100.083333,11
19:09:24,1,0,0.000000,40
19:09:26,1,16777210,72.515152,11
19:09:26,1,0,0.000000,40
19:09:28,1,16777210,100.250000,11
19:09:28,1,0,0.000000,40
19:09:30,1,16777210,100.458333,11
19:09:30,1,0,0.000000,40
19:09:32,1,16777210,76.469697,11
19:09:32,1,0,0.000000,40
19:09:34,1,16777210,98.761364,11
19:09:34,1,0,0.000000,40
19:09:36,1,16777210,100.250000,11
19:09:36,1,0,0.000000,40
19:09:38,1,16777210,83.075758,11
19:09:38,1,0,0.000000,40
19:09:40,1,16777210,93.382576,11
19:09:40,1,0,0.000000,40
19:09:42,1,16777210,100.208333,11
19:09:42,1,0,0.000000,40
19:09:44,1,16777210,78.738636,11
19:09:44,1,0,0.000000,40
19:09:46,1,16777210,95.837121,11
19:09:46,1,0,0.000000,40
19:09:48,1,16777210,4.015152,11
19:09:48,1,0,0.000000,40
19:09:50,1,16777210,14.484848,11
19:09:50,1,0,0.000000,40
19:09:52,1,16777210,68.916667,11
19:09:52,1,0,0.000000,40
19:09:54,1,16777210,100.208333,11
19:09:54,1,0,0.000000,40
19:09:56,1,16777210,75.234848,11
19:09:56,1,0,0.000000,40
19:09:58,1,16777210,100.166667,11
19:09:58,1,0,0.000000,40
19:10:00,1,16777210,100.125000,11
19:10:00,1,0,0.000000,40
19:10:02,1,16777210,76.780303,11
19:10:02,1,0,0.000000,40
19:10:04,1,16777210,100.083333,11
19:10:04,1,0,0.000000,40
19:10:06,1,16777210,100.458333,11
19:10:06,1,0,0.000000,40
19:10:08,1,16777210,76.651515,11
19:10:08,1,0,0.000000,40
19:10:10,1,16777210,99.916667,11
19:10:10,1,0,0.000000,40
19:10:12,1,16777210,100.083333,11
19:10:12,1,0,0.000000,40
19:10:14,1,16777210,75.462121,11
19:10:14,1,0,0.000000,40
19:10:16,1,16777210,100.250000,11
19:10:16,1,0,0.000000,40
19:10:18,1,16777210,100.083333,11
19:10:18,1,0,0.000000,40
19:10:20,1,16777210,77.950758,11
19:10:20,1,0,0.000000,40
19:10:22,1,16777210,100.208333,11
19:10:22,1,0,0.000000,40
19:10:24,1,16777210,99.416667,11
19:10:24,1,0,0.000000,40
19:10:26,1,16777210,76.409091,11
19:10:26,1,0,0.000000,40
19:10:28,1,16777210,100.166667,11
19:10:28,1,0,0.000000,40
19:10:30,1,16777210,76.159091,11
19:10:30,1,0,0.000000,40
19:10:32,1,16777210,95.140152,11
19:10:32,1,0,0.000000,40
19:10:34,1,16777210,44.803030,11
19:10:34,1,0,0.000000,40
19:10:36,1,16777210,0.000000,11
19:10:36,1,0,0.000000,40
19:10:38,1,16777210,32.477273,11
19:10:38,1,0,0.000000,40
19:10:40,1,16777210,75.893939,11
19:10:40,1,0,0.000000,40
19:10:42,1,16777210,100.166667,11
19:10:42,1,0,0.000000,40
19:10:44,1,16777210,77.435606,11
19:10:44,1,0,0.000000,40
19:10:46,1,16777210,100.083333,11
19:10:46,1,0,0.000000,40
19:10:48,1,16777210,100.208333,11
19:10:48,1,0,0.000000,40
19:10:50,1,16777210,78.390152,11
19:10:50,1,0,0.000000,40
19:10:52,1,16777210,100.041667,11
19:10:52,1,0,0.000000,40
19:10:54,1,16777210,100.125000,11
19:10:54,1,0,0.000000,40
19:10:56,1,16777210,69.431818,11
19:10:56,1,0,0.000000,40
19:10:58,1,16777210,97.416667,11
19:10:58,1,0,0.000000,40
19:11:00,1,16777210,100.375000,11
19:11:00,1,0,0.000000,40
19:11:02,1,16777210,44.375000,11
19:11:02,1,0,0.000000,40
19:11:04,1,16777210,100.125000,11
19:11:04,1,0,0.000000,40
19:11:06,1,16777210,100.208333,11
19:11:06,1,0,0.000000,40
19:11:08,1,16777210,70.056818,11
19:11:08,1,0,0.000000,40
19:11:10,1,16777210,100.125000,11
19:11:10,1,0,0.000000,40
19:11:12,1,16777210,100.250000,11
19:11:12,1,0,0.000000,40
19:11:14,1,16777210,74.178030,11
19:11:14,1,0,0.000000,40
19:11:16,1,16777210,100.208333,11
19:11:16,1,0,0.000000,40
19:11:18,1,16777210,100.166667,11
19:11:18,1,0,0.000000,40
19:11:20,1,16777210,42.469697,11
19:11:20,1,0,0.000000,40
19:11:22,1,16777210,0.000000,11
19:11:22,1,0,0.000000,40
19:11:24,1,16777210,36.291667,11
19:11:24,1,0,0.000000,40
19:11:26,1,16777210,74.935606,11
19:11:26,1,0,0.000000,40
19:11:28,1,16777210,100.208333,11
19:11:28,1,0,0.000000,40
19:11:30,1,16777210,96.356061,11
19:11:30,1,0,0.000000,40
19:11:32,1,16777210,76.454545,11
19:11:32,1,0,0.000000,40
19:11:34,1,16777210,100.250000,11
19:11:34,1,0,0.000000,40
19:11:36,1,16777210,87.935606,11
19:11:36,1,0,0.000000,40
19:11:38,1,16777210,88.787879,11
19:11:38,1,0,0.000000,40
19:11:40,1,16777210,100.208333,11
19:11:40,1,0,0.000000,40
19:11:42,1,16777210,85.053030,11
19:11:42,1,0,0.000000,40
19:11:44,1,16777210,89.511364,11
19:11:44,1,0,0.000000,40
19:11:46,1,16777210,100.166667,11
19:11:46,1,0,0.000000,40
19:11:48,1,16777210,96.685606,11
19:11:48,1,0,0.000000,40
19:11:50,1,16777210,81.109848,11
19:11:50,1,0,0.000000,40
19:11:52,1,16777210,100.083333,11
19:11:52,1,0,0.000000,40
19:11:54,1,16777210,95.068182,11
19:11:54,1,0,0.000000,40
19:11:56,1,16777210,80.549242,11
19:11:56,1,0,0.000000,40
19:11:58,1,16777210,100.166667,11
19:11:58,1,0,0.000000,40
19:12:00,1,16777210,79.928030,11
19:12:00,1,0,0.000000,40
19:12:02,1,16777210,45.609848,11
19:12:02,1,0,0.000000,40
19:12:04,1,16777210,0.000000,11
19:12:04,1,0,0.000000,40
19:12:06,1,16777210,45.886364,11
19:12:06,1,0,0.000000,40
19:12:08,1,16777210,100.250000,11
19:12:08,1,0,0.000000,40
19:12:10,1,16777210,100.083333,11
19:12:10,1,0,0.000000,40
19:12:12,1,16777210,73.844697,11
19:12:12,1,0,0.000000,40
19:12:14,1,16777210,100.166667,11
19:12:14,1,0,0.000000,40
19:12:16,1,16777210,100.000000,11
19:12:16,1,0,0.000000,40
19:12:18,1,16777210,76.390152,11
19:12:18,1,0,0.000000,40
19:12:20,1,16777210,98.181818,11
19:12:20,1,0,0.000000,40
19:12:22,1,16777210,100.083333,11
19:12:22,1,0,0.000000,40
19:12:24,1,16777210,77.022727,11
19:12:24,1,0,0.000000,40
19:12:26,1,16777210,86.556818,11
19:12:26,1,0,0.000000,40
19:12:28,1,16777210,100.125000,11
19:12:28,1,0,0.000000,40
19:12:30,1,16777210,81.469697,11
19:12:30,1,0,0.000000,40
19:12:32,1,16777210,94.215909,11
19:12:32,1,0,0.000000,40
19:12:34,1,16777210,3.965909,11
19:12:34,1,0,0.000000,40
19:12:36,1,16777210,16.632576,11
19:12:36,1,0,0.000000,40
19:12:38,1,16777210,72.132576,11
19:12:38,1,0,0.000000,40
19:12:40,1,16777210,100.125000,11
19:12:40,1,0,0.000000,40
19:12:42,1,16777210,76.371212,11
19:12:42,1,0,0.000000,40
19:12:44,1,16777210,100.083333,11
19:12:44,1,0,0.000000,40
19:12:46,1,16777210,100.166667,11
19:12:46,1,0,0.000000,40
19:12:48,1,16777210,77.560606,11
19:12:48,1,0,0.000000,40
19:12:50,1,16777210,100.125000,11
19:12:50,1,0,0.000000,40
19:12:52,1,16777210,100.125000,11
19:12:52,1,0,0.000000,40
19:12:54,1,16777210,79.405303,11
19:12:54,1,0,0.000000,40
19:12:56,1,16777210,100.083333,11
19:12:56,1,0,0.000000,40
19:12:58,1,16777210,100.166667,11
19:12:58,1,0,0.000000,40
19:13:00,1,16777210,77.424242,11
19:13:00,1,0,0.000000,40
19:13:02,1,16777210,100.083333,11
19:13:02,1,0,0.000000,40
19:13:04,1,16777210,100.250000,11
19:13:04,1,0,0.000000,40
19:13:06,1,16777210,77.640152,11
19:13:06,1,0,0.000000,40
19:13:08,1,16777210,100.083333,11
19:13:08,1,0,0.000000,40
19:13:10,1,16777210,100.166667,11
19:13:10,1,0,0.000000,40
19:13:12,1,16777210,71.522727,11
19:13:12,1,0,0.000000,40
19:13:14,1,16777210,100.166667,11
19:13:14,1,0,0.000000,40
19:13:16,1,16777210,100.166667,11
19:13:16,1,0,0.000000,40
19:13:18,1,16777210,76.469697,11
19:13:18,1,0,0.000000,40
19:13:20,1,16777210,100.208333,11
19:13:20,1,0,0.000000,40
19:13:22,1,16777210,82.094697,11
19:13:22,1,0,0.000000,40
19:13:24,1,16777210,94.068182,11
19:13:24,1,0,0.000000,40
19:13:26,1,16777210,4.257576,11
19:13:26,1,0,0.000000,40
19:13:28,1,16777210,14.227273,11
19:13:28,1,0,0.000000,40
19:13:30,1,16777210,71.272727,11
19:13:30,1,0,0.000000,40
19:13:32,1,16777210,100.208333,11
19:13:32,1,0,0.000000,40
19:13:34,1,16777210,77.079545,11
19:13:34,1,0,0.000000,40
19:13:36,1,16777210,100.166667,11
19:13:36,1,0,0.000000,40
19:13:38,1,16777210,100.083333,11
19:13:38,1,0,0.000000,40
19:13:40,1,16777210,80.481061,11
19:13:40,1,0,0.000000,40
19:13:42,1,16777210,100.125000,11
19:13:42,1,0,0.000000,40
19:13:44,1,16777210,100.250000,11
19:13:44,1,0,0.000000,40
19:13:46,1,16777210,74.746212,11
19:13:46,1,0,0.000000,40
19:13:48,1,16777210,100.041667,11
19:13:48,1,0,0.000000,40
19:13:50,1,16777210,100.208333,11
19:13:50,1,0,0.000000,40
19:13:52,1,16777210,74.329545,11
19:13:52,1,0,0.000000,40
19:13:54,1,16777210,100.291667,11
19:13:54,1,0,0.000000,40
19:13:56,1,16777210,100.083333,11
19:13:56,1,0,0.000000,40
19:13:58,1,16777210,73.094697,11
19:13:58,1,0,0.000000,40
19:14:00,1,16777210,100.041667,11
19:14:00,1,0,0.000000,40
19:14:02,1,16777210,100.250000,11
19:14:02,1,0,0.000000,40
19:14:04,1,16777210,78.670455,11
19:14:04,1,0,0.000000,40
19:14:06,1,16777210,100.125000,11
19:14:06,1,0,0.000000,40
19:14:08,1,16777210,100.208333,11
19:14:08,1,0,0.000000,40
19:14:10,1,16777210,75.606061,11
19:14:10,1,0,0.000000,40
19:14:12,1,16777210,100.083333,11
19:14:12,1,0,0.000000,40
19:14:14,1,16777210,91.943182,11
19:14:14,1,0,0.000000,40
19:14:16,1,16777210,84.734848,11
19:14:16,1,0,0.000000,40
19:14:18,1,16777210,53.776515,11
19:14:18,1,0,0.000000,40
19:14:20,1,16777210,0.034091,11
19:14:20,1,0,0.000000,40
19:14:22,1,16777210,0.473485,11
19:14:22,1,0,0.000000,40
19:14:24,1,16777210,57.924242,11
19:14:24,1,0,0.000000,40
19:14:26,1,16777210,100.250000,11
19:14:26,1,0,0.000000,40
19:14:28,1,16777210,80.143939,11
19:14:28,1,0,0.000000,40
19:14:30,1,16777210,97.609848,11
19:14:30,1,0,0.139583,40
19:14:32,1,16777210,100.208333,11
19:14:32,1,0,0.000000,40
19:14:34,1,16777210,97.833333,11
19:14:34,1,0,0.130208,40
19:14:36,1,16777210,54.772727,11
19:14:36,1,0,0.554167,40
19:14:38,1,16777210,96.583333,11
19:14:38,1,0,0.711458,40
19:14:40,1,16777210,100.500000,11
19:14:40,1,0,0.000000,40
19:14:42,1,16777210,71.594697,11
19:14:42,1,0,0.000000,40
19:14:44,1,16777210,100.291667,11
19:14:44,1,0,0.000000,40
19:14:46,1,16777210,99.916667,11
19:14:46,1,0,0.022917,40
19:14:48,1,16777210,74.723485,11
19:14:48,1,0,0.036458,40
19:14:50,1,16777210,99.458333,11
19:14:50,1,0,0.000000,40
