Actual,Predicted
23.1675,24.220356
20.0925,21.510815
19.305000000000003,18.428993
23.28,19.04741
24.2925,22.54168
27.5025,26.235123
26.7075,28.313742
26.235000000000003,25.881016
27.045,26.141117
28.402500000000003,27.727943
28.845,29.174278
29.2875,29.968891
30.96,29.6723
27.9,31.141623
29.43,27.238827
28.08,29.176281
28.605,27.288097
27.5625,28.561647
27.87,26.990734
28.485,27.682919
29.2125,28.870975
29.805,29.42003
29.1375,29.879229
29.384999999999994,28.480038
27.96,29.024534
26.7975,27.018194
27.9825,25.479721
30.06000000000001,28.13141
29.137500000000003,31.429821
28.1325,28.223457
27.3675,27.091343
26.0925,26.66288
24.795,24.767086
23.3775,23.629673
22.545,22.409117
23.25,21.649244
23.805000000000003,23.512112
23.535000000000004,24.348707
24.6075,22.881279
25.1475,24.872536
27.12,25.357964
27.2925,28.32432
28.9575,27.481165
30.165000000000003,29.817574
32.535000000000004,30.727434
32.5125,33.51523
32.5275,31.865368
31.7625,32.21751
30.9825,30.79579
29.8275,30.03089
27.525,28.329744
29.130000000000003,25.330275
28.4325,28.953323
27.39,27.438643
25.155,25.780184
25.215000000000003,23.889803
24.87,24.743023
25.3275,24.141562
27.817500000000003,25.53703
32.94,30.552011
36.03,34.81226
37.49999999999999,36.35872
43.1025,38.825066
47.5575,45.807743
58.335,55.982666
61.875,59.032883
66.825,63.561104
70.575,67.68562
71.13749999999999,71.24566
69.9525,70.16452
67.8825,67.95691
66.0075,66.368004
63.87,63.4705
66.6,61.2328
58.657500000000006,64.19008
63.0675,58.060555
65.65500000000002,61.611374
66.77250000000001,67.69224
72.4875,68.046844
78.63,76.59915
81.435,80.185074
83.0025,81.42733
80.09249999999999,80.620445
74.415,78.08224
73.7325,73.51841
66.6525,72.08147
59.3775,61.153942
56.625,54.9669
52.67999999999999,54.53666
47.58,47.880898
50.25,47.867107
55.1025,53.099934
59.3775,57.554195
61.4175,60.090794
66.195,62.62187
69.92249999999999,68.46144
69.27749999999999,71.04851
70.575,69.25481
69.86999999999999,70.61238
70.215,70.222176
68.90249999999999,69.995636
66.9,67.95856
65.1075,65.25519
64.5675,62.51127
60.705,62.06341
57.89999999999999,57.150814
61.290000000000006,57.234528
60.75,61.063614
59.6775,61.678093
57.89999999999999,58.161674
54.74250000000001,58.911
51.3975,52.06803
49.02,50.140255
47.595,47.276134
46.035,46.639095
43.4175,44.743523
38.970000000000006,42.023483
36.2325,36.104744
33.419999999999995,34.534214
30.78,29.798088
28.1625,27.35677
27.2175,25.245491
27.5175,25.815248
25.702500000000004,26.819025
24.952500000000004,23.850166
25.4475,24.729334
27.4125,25.542585
26.7825,28.739222
26.692500000000003,26.67328
26.5875,25.566439
26.505000000000003,26.272371
25.0875,26.04732
23.4075,23.86292
27.585,21.83158
27.0375,26.61454
25.3275,27.319607
21.75,22.935532
20.325,20.597872
18.555,18.254969
16.8975,16.726608
16.185000000000002,15.155908
15.345000000000002,14.907565
13.9575,13.280066
8.4225,11.539171
6.4425,6.7922583
5.6925,5.150693
5.077500000000001,4.671442
4.8,4.051009
4.2675,3.7383835
3.8325,3.4698713
3.5250000000000004,3.266687
2.94,3.131961
2.5125,2.9139986
2.7,2.5698059
2.8725000000000005,2.616017
3.1875,2.75718
3.4725000000000006,3.0861638
3.7125,3.4499207
4.0275,3.8667948
6.0600000000000005,4.24951
7.852500000000001,6.816153
8.655,8.3505125
9.6675,9.135891
10.2525,9.695137
11.0025,9.980027
11.5575,11.030997
12.5025,11.093713
12.945000000000002,12.284725
13.387499999999998,12.385232
11.8125,12.78718
10.665,11.019075
10.2075,9.890707
10.38,9.491387
10.4625,9.744028
11.85,9.890781
13.47,12.114971
13.9875,13.541437
13.867499999999998,13.563079
13.9575,13.237001
15.075,13.432556
15.0825,15.411869
15.367500000000003,14.802136
14.9775,14.986654
13.979999999999997,14.139181
12.21,12.281843
10.1925,10.252531
9.7875,8.522208
9.375,8.591637
10.005,8.633585
9.21,9.362582
9.315,8.546457
9.5025,8.728035
10.3425,8.810101
12.007500000000002,10.062873
12.54,12.367354
13.38,12.486472
13.0575,12.861694
13.6575,12.291964
13.5375,13.179566
13.7025,12.774312
14.084999999999996,13.04571
15.2775,13.567229
17.0625,15.788175
20.205,18.188799
22.275,21.648134
23.595,23.588072
25.53,24.867594
26.205,26.598045
26.7225,26.624393
29.535,27.415264
32.52,31.651714
34.125,33.954113
33.772499999999994,34.551647
31.2225,33.185772
31.5375,30.246464
31.814999999999998,31.096962
29.5275,30.967634
29.775,27.55986
29.73,29.404938
27.375,28.931993
25.365,24.87668
22.365,23.886843
22.23,20.849056
21.2325,21.591053
19.5075,19.54558
20.4525,17.924988
24.87,22.030424
26.205,26.0304
28.462499999999995,29.123081
29.3625,28.295214
28.7925,29.39598
31.845,29.379936
33.2025,33.714783
33.997499999999995,32.86818
34.657500000000006,34.07291
32.925,34.00629
29.955,30.612606
28.305,28.102396
25.8825,26.183756
26.6775,23.64923
27.375,26.276157
27.120000000000005,27.288483
