normalised_time (min),dlprbUsage
7065,5.850014899580151
7070,5.168258311258341
7075,5.222869072312088
7080,5.340116533578078
7085,5.057224727757592
7090,4.976380381186525
7095,4.64041106256112
7100,4.18349748832552
7105,4.012419653537543
7110,3.9881276892581297
7115,3.347406270132825
7120,3.238429185677835
7125,2.6832859951765538
7130,2.7249384682610467
7135,2.8930060882161213
7140,2.7856958118045148
7145,2.8764260174432232
7150,2.7037554185450374
7155,3.136409969311691
7160,3.1142866875555173
7165,3.71561968866263
7170,4.218315583661327
7175,4.425743180714947
7180,4.433652466426112
7185,4.787474923842873
7190,4.591091109439061
7195,4.708028918479685
7200,4.364106754152312
7205,3.878558096818422
7210,3.8277553179379744
7215,3.3164830040549633
7220,2.9192493715416163
7225,3.102284710295169
7230,2.510132794145494
7235,2.0602429653798793
7240,1.9981119163139351
7245,1.5578163845170203
7250,1.8463008752428844
7255,2.188027671158424
7260,2.174592172023375
7265,2.061436124184749
7270,2.360481773994615
7275,2.349041235009383
7280,2.4854443486892555
7285,2.690361323201233
7290,2.4728541517714335
7295,2.5814723011723855
7300,2.3709283014351
7305,1.7658703040538264
7310,1.7772718508780827
7315,1.9110463362097303
7320,1.5380022724348148
7325,1.640746711454188
7330,1.7398288401534105
7335,1.2874467700249068
7340,1.3358526038551024
7345,1.4729584404803315
7350,1.758275473392585
7355,2.1377506610535146
7360,2.0275418142963404
7365,2.4113764278624474
7370,2.780023187380251
7375,2.3391333231417173
7380,2.4943776056584013
7385,2.4100273898251747
7390,2.6049739957177946
7395,2.3766613584499856
7400,2.308457940025991
7405,2.4038120524203976
7410,2.6784826446463623
7415,2.5551331288984107
7420,2.204174574432394
7425,2.2229187938677115
7430,1.9037611472686975
7435,1.758963452172281
7440,1.6455172865896848
7445,1.5788734284641095
7450,1.582221675166987
7455,4.644835744288123
7460,4.182102795058773
7465,4.011969901328412
7470,3.7692184738303594
7475,3.934324593272649
7480,4.046740093905666
7485,4.598704350270485
7490,4.9894876961592125
7495,5.186466909195017
7500,4.921119350797822
7505,5.333154867502983
7510,5.73427363881454
7515,5.693271407093141
7520,6.144238051932167
7525,6.537990891867517
7530,6.841484020118756
7535,6.68918238190665
7540,6.382963829088221
7545,6.269057421394607
7550,6.456860559445973
7555,6.378249282495071
7560,6.508942061089181
7565,6.508767335424382
7570,6.52295585568546
7575,6.154869279500077
7580,6.067381180760196
7585,6.093345584210707
7590,6.105679177299418
7595,6.462745647220079
7600,6.782918749327619
7605,6.980786348616121
7610,7.0130850975036925
7615,6.820916276764423
7620,6.33415016488164
7625,6.0652698204473205
7630,5.615871972423578
7635,5.5280286405975
7640,5.568475547873568
7645,4.665295647706572
7650,4.268954507318331
7655,3.7622437847162096
7660,3.7336317222687447
7665,3.7194674459324752
7670,3.569561291231411
7675,3.2186821577234968
7680,3.458353288410675
7685,2.9854268717659953
7690,3.2405961839145134
7695,3.810692827079073
7700,3.9040635950124085
7705,4.129689881487831
7710,4.206087741570399
7715,4.560666501244469
7720,4.675295578346175
7725,5.038989973880233
7730,5.357987659174344
7735,6.041269762717153
7740,5.24194974822688
7745,4.943570285974859
7750,4.463241817459345
7755,4.333195384582936
7760,4.343625266926493
7765,3.9472131951474223
7770,4.18097943107471
7775,4.221118902370145
7780,3.7214177169261333
7785,3.2088195141290052
7790,3.5260203153645335
7795,3.5394569556398006
7800,3.949031098397471
7805,3.8880627896903257
7810,3.6316691711042695
7815,3.4409171895020743
7820,3.4351878007116348
7825,3.528217377618591
7830,3.8909286612737453
7835,4.296090739653623
7840,4.659065571483852
7845,4.698322043951018
7850,4.723428241247908
7855,4.6672753009702985
7860,4.805343495814469
7865,4.69899502850638
7870,4.72999103169391
7875,4.446744886360298
7880,4.121721082683566
7885,4.0910744645089805
7890,3.6642419414999643
7895,3.438921462129984
7900,3.322023244036638
7905,3.308543584240603
7910,3.1484832237753584
7915,3.365882994210948
7920,2.923075785504759
7925,3.052458687348829
7930,2.743225112319749
7935,2.8864539168544807
7940,2.6577481564236307
7945,2.790090982064424
7950,2.4136375441192444
7955,2.074149260649652
7960,2.215806660062146
7965,2.262127935529972
7970,2.0840799104576053
7975,1.936429402687173
7980,2.066809645736701
7985,1.8089956133035319
7990,1.9469781297949118
7995,2.209625354631261
8000,2.213627885354997
8005,2.7364650553776437
8010,2.7064091966991484
8015,2.544706518270891
8020,2.8931823282531814
8025,3.1735813810213704
8030,2.9547343597568343
8035,2.5528602991068023
8040,2.4904283074667766
8045,2.5378667161487
8050,2.6980693302696928
8055,2.3930104481546826
8060,2.1069418497039227
8065,2.110310085131011
8070,1.8430829370708401
8075,1.9311140699235367
8080,1.9842166922626387
8085,2.1988296866687227
8090,2.7002682394756174
8095,2.470086206257509
8100,2.715430607129438
8105,2.8914838934446743
8110,3.0097506935261995
8115,3.3008963443794386
8120,3.486561079024944
8125,3.289704466301482
8130,3.212756107445474
8135,3.299733924482002
8140,2.965919004958578
8145,3.0412314729875285
8150,2.8347838035885324
8155,2.438761314541428
8160,2.625722845417898
8165,2.454510540246824
8170,2.4055015709784713
8175,2.394798216702051
8180,2.690932138077998
8185,2.6742699185216803
8190,2.651942139331632
8195,2.6391516168396096
8200,2.7525257172600845
8205,2.811877879776504
8210,2.3617409822424107
8215,1.89028833816018
8220,1.888780273022975
8225,1.4405463735808
8230,1.368577076812286
8235,1.157869713527464
8240,1.192891156844356
8245,0.7531646657848408
8250,0.30676618537794137
8255,0.4351217486785524
8260,0.3323558076039042
8265,0.21431810241452576
8270,0.12111592571269873
8275,0.2049105656101004
8280,0.3912878826489112
8285,0.6231468067104741
8290,0.5739072638970851
8295,0.5038877546305801
8300,0.8106827445398881
8305,1.0271202770743941
8310,1.207683462570888
8315,1.6965516017716387
8320,1.7061808814141977
8325,1.2632139148850374
8330,1.3475154352417644
8335,1.3625163715546424
8340,1.2803221584864268
8345,1.4496311950394283
8350,1.217666173761425
8355,0.8163225585395735
8360,0.7832770677634222
8365,0.21706721813678512
8370,0.3518407737215625
8375,0.7187675952401695
8380,0.2822351882333701
8385,-0.030900304650049087
8390,0.053441009110844595
8395,-0.022493794305285985
8400,0.2900916872011646
8405,0.33474278008921454
8410,0.5410509498832982
8415,0.7023943168939719
8420,0.9149049027522536
8425,0.8804838991058446
8430,1.0685034641481195
8435,1.2446526948519385
8440,1.273251260038829
8445,1.3270740460034223
8450,1.308878424998614
8455,1.5227673074825847
8460,1.1737017603642699
8465,1.2744475668306106
8470,1.2126606703787097
8475,1.2933300186588217
8480,1.2748285381970066
8485,0.9191829824418416
8490,0.8651168627593127
8495,0.8417170902915656
8500,0.7119251120135152
8505,0.5941905557160292
8510,0.6626116685852576
8515,0.6347337214678463
8520,0.3282765500348981
8525,0.4481443718100172
8530,0.4983608316903553
8535,0.8909213968471417
8540,0.922339994008708
8545,0.9414874292134806
8550,1.3245913667786762
8555,1.5389735972591774
8560,1.8612183197717116
8565,2.014559447777077
8570,2.148486835976594
8575,2.4630084152691736
8580,2.041483200834567
8585,1.985472692548644
8590,2.5109620182324166
8595,2.981384841216446
8600,2.5070023269560227
8605,2.629056025435201
8610,2.7735761065380204
8615,3.382941305417795
8620,3.633438290855138
8625,3.5332778173165424
8630,4.1288378600006705
8635,4.332472011418718
8640,3.9538167720668875
8645,4.116795779268183
8650,3.850979366055296
8655,4.091423699901843
8660,4.019698800490136
8665,3.6433126661134403
8670,3.644435545320886
8675,3.8380001526676892
8680,3.901053370995754
8685,3.728415605905339
8690,3.6458657678191626
8695,3.3542236065906783
8700,3.6299444917166257
8705,3.409261900843809
8710,3.1956308265883355
8715,3.138692943331642
8720,2.6437656449311335
8725,2.2150201878566564
8730,2.2723745560418522
8735,2.47280035926433
8740,3.0316958648263834
8745,3.6047966556160915
8750,4.070331057230429
8755,4.186550671603216
8760,4.273149967041076
8765,4.54441596002295
8770,5.273808969341011
8775,5.954928916305093
8780,6.2770034787812365
8785,6.139874795459852
8790,6.159409942010512
8795,5.428553341666747
8800,5.50752534442916
8805,5.500343790860311
8810,5.836258452934818
8815,6.151402112045922
8820,6.207046097594505
8825,6.313127296611881
8830,6.263495480669175
8835,7.045915533952621
8840,6.737728838799306
8845,7.2320004621363605
8850,7.216142129487804
8855,6.9766889471480855
8860,7.073919189163637
8865,6.689356890114223
8870,5.992619245958062
8875,5.255773860922124
8880,4.56439978009035
8885,3.893087365466158
8890,3.8703469350830546
8895,3.551815320726732
8900,3.207055251732587
8905,3.1794511428197
8910,3.3896137789423526
8915,3.1654025871858016
8920,3.693328519831381
8925,4.3070220469844305
8930,4.46850384428293
8935,4.3313125538048265
8940,3.9560570991465625
8945,3.977872847542276
8950,3.9366517373402585
8955,4.518694860628346
8960,3.969710804268302
8965,3.9246063373122118
8970,4.075980339859522
8975,3.5985481983820984
8980,3.5653093854160316
8985,3.657511734730575
8990,3.800202272083376
8995,3.904798216591915
9000,4.305009969790438
9005,3.8724420784714177
9010,3.917420087557204
9015,4.235932390908248
9020,4.079152996954893
9025,4.17506777898269
9030,4.052677910713763
9035,4.26369628228417
9040,4.58691834461515
9045,4.464911613163125
9050,4.203921323515404
9055,4.191433543130655
9060,3.8679214845116014
9065,3.43754827656917
9070,3.5112024848707746
9075,3.601629296011352
9080,3.858611344962584
9085,3.288008818098441
9090,2.8976219961645366
9095,2.78996176708267
9100,2.6501682851812154
9105,2.8586890049408433
9110,2.864069702688279
9115,2.8403216008464627
9120,2.4821580739449742
9125,2.075163082080718
9130,2.2855406447594193
9135,2.344378171744583
9140,2.4471866613704583
9145,2.6051585947276683
9150,2.3707227979034107
9155,2.0405861544396684
9160,2.2446463880622503
9165,2.3125573785459173
9170,2.670256600670394
9175,2.8866319719499822
9180,2.587582054709652
9185,2.8437168726260995
9190,2.826371533449427
9195,2.491833496154608
9200,2.554940939588495
9205,2.840167375040018
9210,2.8846322466657455
9215,3.420338055465917
9220,3.2291542128559962
9225,3.4373569922360345
9230,3.549373966979806
9235,3.7767270060112756
9240,3.8930978513766563
9245,4.329563993593563
9250,4.405123898258913
9255,4.361704666601274
9260,4.462967213156094
9265,3.9275184836081074
9270,3.917894547503944
9275,3.7365251819866527
9280,3.5406192002600156
9285,3.652693235617675
9290,3.3350427129326214
9295,3.233975416189844
9300,3.4487374050007125
9305,3.104403224820593
9310,3.1679290315063042
9315,3.196958132077071
9320,3.359938076479069
9325,3.6160443173702546
9330,3.701345682297115
9335,3.6113897931723926
9340,4.222257271664824
9345,4.578212697662871
9350,4.903798548207492
9355,5.125949490306558
9360,5.273296837476534
9365,5.354204397835406
9370,5.115995263170519
9375,5.126090788673687
9380,5.120677321627654
9385,5.104212256367552
9390,5.098885723391984
9395,4.676473477034483
9400,4.334225638127147
9405,4.073668208233556
9410,3.8123096047710137
9415,3.925076432710931
9420,3.9823823684207023
9425,3.6592082368429373
9430,3.771392771710231
9435,3.505955166503475
9440,2.8615545631365555
9445,2.6937766619616204
9450,2.6504967880690975
9455,2.8300089765326737
9460,2.5581679663670647
9465,2.58361096111283
9470,2.5450917711697025
9475,2.3904938596477825
9480,2.29139655420789
9485,2.168189911525144
9490,2.2387568597474
9495,2.206686661038083
9500,2.2003518521855105
9505,2.0492323401440435
9510,2.038206768205954
9515,2.0600848292875784
9520,2.0236025558755046
9525,1.8059431851381902
9530,1.751312790833719
9535,1.680250208616906
9540,1.4706011359577533
9545,1.5886045828086974
9550,1.7470479461166923
9555,1.4492078463083853
9560,1.5290582287137542
9565,1.3584554602251624
9570,1.320258820384402
9575,1.8639701481381075
9580,1.6447052258077874
9585,1.4652098119863195
9590,1.8272430306414003
9595,2.0485796757778525
9600,1.8550251170947327
9605,1.9238034409498361
9610,1.8385746119951378
9615,1.9564819052568037
9620,1.9636430654363033
9625,1.691936158262091
9630,1.8851583811476995
9635,2.2125522887226525
9640,2.208424112921915
9645,1.8881058809511817
9650,2.1416106994206734
9655,2.177324292861398
9660,1.878658602847152
9665,1.6607656684693999
9670,1.4349239800163134
9675,1.3790092768087612
9680,1.1984417101028997
9685,1.0653347355277933
9690,1.0909272543986543
9695,1.0447249221141692
9700,0.5733294896076156
9705,0.6313563770617201
9710,1.1568598636328828
9715,1.1520802519010256
9720,1.02197019101824
9725,0.9747786970311754
9730,0.9212362604568474
9735,0.6695592339006506
9740,0.4703293977460391
9745,0.32440860369447144
9750,0.004157027905705535
9755,0.12734962140318562
9760,-0.2838276797633893
9765,-0.4850435297506559
9770,-0.5111113427107254
9775,-0.4583991039313723
9780,-0.05617543143364827
9785,0.6407061750932015
9790,0.7234406664925096
9795,0.980054815153483
9800,1.7342727381839018
9805,1.4826690207237276
9810,2.0697170185286766
9815,2.6222138469591774
9820,3.1325336257790344
9825,3.1010444401089297
9830,2.768085011665593
9835,2.1741915153319136
9840,2.3116186596976456
9845,2.243638266516603
9850,2.376382144166488
9855,2.8828238545397897
9860,2.923805859808775
9865,3.0069420184221274
9870,3.4111281709248913
9875,4.147889732016922
9880,5.202638310097884
9885,6.327671821756626
9890,7.605108424884124
9895,8.970523802958322
9900,9.800688827252905
9905,10.853685690856604
9910,12.01187174470559
9915,13.67099682218084
9920,15.096196563272386
9925,16.504087891267186
9930,17.68316848491203
9935,18.719105388212917
9940,19.438535498808573
9945,20.041356048226397
9950,20.71278913998365
9955,21.383422039555068
9960,21.71452664744817
9965,21.413839696765947
9970,21.517242289942814
9975,21.978937216224278
9980,22.12628094889749
9985,22.52458694747032
9990,22.869963370006666
9995,23.320160611940246
10000,23.752697202337924
10005,24.26474705365259
10010,24.735486098570778
10015,25.427941481847775
10020,25.53334443545368
10025,25.74347442122641
10030,25.73613189671003
10035,25.78721980682222
10040,25.534475181827094
10045,25.66816184076489
10050,25.27543133754412
10055,25.177224803673734
10060,25.266655633441196
10065,25.24514617264152
10070,25.609150312442928
10075,24.945837098555014
10080,25.310083889672025
10085,25.70315346642921
10090,25.961209491335296
10095,26.163434025710377
10100,26.938204032021968
10105,26.935698896558996
10110,26.975879700203176
10115,26.828928599922715
10120,26.743051221593795
10125,27.050109210144264
10130,27.105864242578587
10135,26.949050262423167
10140,26.97220306539403
10145,27.103523813388307
10150,27.571438215082047
10155,28.60332571516676
10160,29.522620978546865
10165,30.771061963577996
10170,32.341579558795004
10175,34.10117487604158
10180,35.43535911465584
10185,37.35692116614778
10190,39.050769847349144
10195,40.16975095696639
10200,40.718081977128975
10205,40.595841945115176
10210,40.84883836245184
10215,40.92037476722496
10220,40.28065626004401
10225,39.01500553330543
10230,37.769207315357235
10235,36.727137577449426
10240,35.13731096347515
10245,34.23688751397091
10250,33.06353958781243
10255,32.728681873523314
10260,32.05482347779687
10265,31.354569733692067
10270,30.6080347851403
10275,30.812674952841046
10280,30.499059001372206
10285,30.014587428924123
10290,30.264832614398994
10295,29.93104658020976
10300,30.122500358938673
10305,29.84360959079936
10310,29.639116322157015
10315,29.342705167377847
10320,29.25830024131697
10325,28.8154393462521
10330,29.03292027210619
10335,28.662650636726312
10340,28.464049710709155
10345,28.67217850949798
10350,28.893535898617625
10355,29.218494204969733
10360,29.295898695107194
10365,29.727004638480413
10370,30.15802503026621
10375,30.87821320236292
10380,31.26850833936424
10385,31.713071590793806
10390,32.07068004855917
10395,32.12686750487434
10400,32.03876784723455
10405,31.85562733037395
10410,31.556117722862943
10415,31.71754421802324
10420,31.36176715733306
10425,31.15667657161679
10430,30.962824114761883
10435,30.454386380398926
10440,30.311977122498547
10445,29.538736911864362
10450,29.282849616838643
10455,28.650662782817484
10460,28.453828767583595
10465,27.726873465347627
10470,27.28079439741183
10475,26.59026478139027
10480,26.131375722852926
10485,25.992426478695712
10490,25.26089679593424
10495,25.005638257239855
10500,23.942499668700055
10505,24.030424385590177
10510,23.841749737430824
10515,23.575458730025005
10520,23.292231093416017
10525,22.655678098005335
10530,22.162753971949027
10535,21.162537193750207
10540,20.681342251828998
10545,20.324742672610345
10550,20.25550793199968
10555,19.39071223004515
10560,18.455060649903963
10565,17.927412770031005
10570,17.27179858785231
10575,17.027040238815808
10580,16.545981609138288
10585,16.28502246321235
10590,15.739144199617456
10595,15.087431680913985
10600,14.693582273364374
10605,14.333028621877375
10610,14.245909755031281
10615,13.65282246595055
10620,13.214720847079997
10625,12.131733165890983
10630,11.595990116547721
10635,11.025459705583247
10640,10.853079097425974
10645,10.508303571123633
10650,9.814463631518988
10655,9.278122749296642
10660,8.378530624296058
10665,7.57776872188271
10670,7.236818457231239
10675,7.488721136116041
10680,7.077814850890242
10685,6.788188952692079
10690,6.530606661989883
10695,6.485186644966873
10700,6.713884354802121
10705,6.951828714114702
10710,7.184438054687101
10715,7.016101562530754
10720,7.0289467894190505
10725,6.63244685123127
10730,6.590690691553496
10735,6.562412139954192
10740,6.189204267078189
10745,5.708564948867547
10750,5.26841907228534
10755,4.664849383355679
10760,4.482418466824895
10765,4.429853969641057
10770,3.978083058420727
10775,4.003289938388393
10780,3.9388345545410806
10785,3.747789332250022
10790,3.630210716678923
10795,3.8843177157095914
10800,3.784960689922575
10805,3.6398350946920113
10810,3.3253526489316982
10815,3.6232734043373127
10820,3.4453909045927618
10825,3.0248798366299976
10830,2.4939113464594653
10835,2.7548520245462718
10840,2.9793229095531815
10845,2.845155531166978
10850,3.1460738326358744
10855,2.9423040457727305
10860,3.223009415329487
10865,2.8443698654473715
10870,3.079938299987628
10875,3.790012325022108
10880,4.028293838968416
10885,3.9584877433556485
10890,3.6407698759272025
10895,3.765147394557521
10900,3.608374580517425
10905,4.110014136749412
10910,4.1660851851798775
10915,4.242117568809546
10920,4.048216768996094
10925,3.7297310102827703
10930,3.678800993440457
10935,3.6009268557738787
10940,3.534800235167667
10945,3.3226638970459277
10950,2.995235817926129
10955,2.698958000146672
10960,2.5491066771125963
10965,2.5494732881430195
10970,2.153601657396612
10975,1.5711960584583409
10980,1.0480165635197685
10985,0.8222848792444732
10990,0.7852752309335395
10995,0.5130301966350748
11000,0.5843310155514423
11005,0.6284278224848662
11010,0.8316339807568587
11015,0.974327711209229
11020,1.6183016813149584
11025,1.814799853411347
11030,1.9490543038316044
11035,2.338577182469933
11040,2.456843993722343
11045,2.62424381676242
11050,2.875029925026296
11055,2.973888918408533
11060,2.744381309803681
11065,3.1506355036886085
11070,3.259241220526191
11075,3.178530186111262
11080,3.4829446959728765
11085,3.1321940880544714
11090,2.7304190569213627
11095,2.611791673772759
11100,2.0217774010239187
11105,1.853523147903913
11110,1.883837795714817
11115,1.2062547960385843
11120,0.7818832040976424
11125,1.1053898310025303
11130,0.903311331194708
11135,0.529892899898522
11140,1.1670829861381868
11145,1.1553512280238032
11150,1.959959055239058
11155,1.6804659127566548
