,time,normal_time,partition,prbUsage,sd,sst
1360,2024-09-23T00:33:00Z,00:33:00,40,0.000833,0,1
1361,2024-09-23T00:33:00Z,00:33:00,11,98.750526,16777210,1
1362,2024-09-23T00:33:05Z,00:33:05,40,0.158333,0,1
1363,2024-09-23T00:33:05Z,00:33:05,11,75.287879,16777210,1
1364,2024-09-23T00:33:10Z,00:33:10,40,0.0,0,1
1365,2024-09-23T00:33:10Z,00:33:10,11,67.40303,16777210,1
1366,2024-09-23T00:33:15Z,00:33:15,40,0.001667,0,1
1367,2024-09-23T00:33:15Z,00:33:15,11,26.216667,16777210,1
1368,2024-09-23T00:33:20Z,00:33:20,40,0.2675,0,1
1369,2024-09-23T00:33:20Z,00:33:20,11,44.589394,16777210,1
1370,2024-09-23T00:33:25Z,00:33:25,40,0.0,0,1
1371,2024-09-23T00:33:25Z,00:33:25,11,41.35,16777210,1
1372,2024-09-23T00:33:30Z,00:33:30,40,0.0,0,1
1373,2024-09-23T00:33:30Z,00:33:30,11,36.769697,16777210,1
1374,2024-09-23T00:33:35Z,00:33:35,40,0.002083,0,1
1375,2024-09-23T00:33:35Z,00:33:35,11,74.965152,16777210,1
1376,2024-09-23T00:33:40Z,00:33:40,40,0.0,0,1
1377,2024-09-23T00:33:40Z,00:33:40,11,88.290909,16777210,1
1378,2024-09-23T00:33:45Z,00:33:45,40,0.107083,0,1
1379,2024-09-23T00:33:45Z,00:33:45,11,11.230303,16777210,1
1380,2024-09-23T00:33:50Z,00:33:50,40,0.0025,0,1
1381,2024-09-23T00:33:50Z,00:33:50,11,0.578788,16777210,1
1382,2024-09-23T00:33:55Z,00:33:55,40,0.0,0,1
1383,2024-09-23T00:33:55Z,00:33:55,11,0.756061,16777210,1
1384,2024-09-23T00:34:00Z,00:34:00,40,0.0,0,1
1385,2024-09-23T00:34:00Z,00:34:00,11,0.948485,16777210,1
1386,2024-09-23T00:34:05Z,00:34:05,40,0.005833,0,1
1387,2024-09-23T00:34:05Z,00:34:05,11,0.975758,16777210,1
1388,2024-09-23T00:34:10Z,00:34:10,40,0.0,0,1
1389,2024-09-23T00:34:10Z,00:34:10,11,0.613636,16777210,1
1390,2024-09-23T00:34:15Z,00:34:15,40,0.0,0,1
1391,2024-09-23T00:34:15Z,00:34:15,11,0.992424,16777210,1
1392,2024-09-23T00:34:20Z,00:34:20,40,0.0,0,1
1393,2024-09-23T00:34:20Z,00:34:20,11,0.506061,16777210,1
1394,2024-09-23T00:34:25Z,00:34:25,40,0.0,0,1
1395,2024-09-23T00:34:25Z,00:34:25,11,0.84697,16777210,1
1396,2024-09-23T00:34:30Z,00:34:30,40,0.0,0,1
1397,2024-09-23T00:34:30Z,00:34:30,11,1.686364,16777210,1
1398,2024-09-23T00:34:35Z,00:34:35,40,0.0,0,1
1399,2024-09-23T00:34:35Z,00:34:35,11,1.059091,16777210,1
1400,2024-09-23T00:34:40Z,00:34:40,40,0.0,0,1
1401,2024-09-23T00:34:40Z,00:34:40,11,0.048485,16777210,1
1402,2024-09-23T00:34:45Z,00:34:45,40,0.0,0,1
1403,2024-09-23T00:34:45Z,00:34:45,11,0.221212,16777210,1
1404,2024-09-23T00:34:50Z,00:34:50,40,0.0,0,1
1405,2024-09-23T00:34:50Z,00:34:50,11,0.037879,16777210,1
1406,2024-09-23T00:34:55Z,00:34:55,40,0.115417,0,1
1407,2024-09-23T00:34:55Z,00:34:55,11,0.0,16777210,1
1408,2024-09-23T00:35:00Z,00:35:00,40,0.022083,0,1
1409,2024-09-23T00:35:00Z,00:35:00,11,0.424242,16777210,1
1410,2024-09-23T00:35:05Z,00:35:05,40,0.0,0,1
1411,2024-09-23T00:35:05Z,00:35:05,11,0.0,16777210,1
1412,2024-09-23T00:35:10Z,00:35:10,40,0.0,0,1
1413,2024-09-23T00:35:10Z,00:35:10,11,0.0,16777210,1
1414,2024-09-23T00:35:15Z,00:35:15,40,0.0,0,1
1415,2024-09-23T00:35:15Z,00:35:15,11,0.012121,16777210,1
1416,2024-09-23T00:35:20Z,00:35:20,40,0.0,0,1
1417,2024-09-23T00:35:20Z,00:35:20,11,0.0,16777210,1
1418,2024-09-23T00:35:25Z,00:35:25,40,0.0,0,1
1419,2024-09-23T00:35:25Z,00:35:25,11,28.709091,16777210,1
1420,2024-09-23T00:35:30Z,00:35:30,40,0.0,0,1
1421,2024-09-23T00:35:30Z,00:35:30,11,8.098485,16777210,1
1422,2024-09-23T00:35:35Z,00:35:35,40,0.0,0,1
1423,2024-09-23T00:35:35Z,00:35:35,11,0.865152,16777210,1
1424,2024-09-23T00:35:40Z,00:35:40,40,0.0,0,1
1425,2024-09-23T00:35:40Z,00:35:40,11,0.004545,16777210,1
1426,2024-09-23T00:35:45Z,00:35:45,40,0.0,0,1
1427,2024-09-23T00:35:45Z,00:35:45,11,0.004545,16777210,1
1428,2024-09-23T00:35:50Z,00:35:50,40,0.0,0,1
1429,2024-09-23T00:35:50Z,00:35:50,11,4.178788,16777210,1
1430,2024-09-23T00:35:55Z,00:35:55,40,0.0,0,1
1431,2024-09-23T00:35:55Z,00:35:55,11,0.0,16777210,1
1432,2024-09-23T00:36:00Z,00:36:00,40,0.0,0,1
1433,2024-09-23T00:36:00Z,00:36:00,11,0.0,16777210,1
1434,2024-09-23T00:36:05Z,00:36:05,40,0.0,0,1
1435,2024-09-23T00:36:05Z,00:36:05,11,0.0,16777210,1
1436,2024-09-23T00:36:10Z,00:36:10,40,0.0,0,1
1437,2024-09-23T00:36:10Z,00:36:10,11,0.0,16777210,1
1438,2024-09-23T00:36:15Z,00:36:15,40,0.0,0,1
1439,2024-09-23T00:36:15Z,00:36:15,11,2.904545,16777210,1
1440,2024-09-23T00:36:20Z,00:36:20,40,0.0,0,1
1441,2024-09-23T00:36:20Z,00:36:20,11,0.0,16777210,1
1442,2024-09-23T00:36:25Z,00:36:25,40,0.0,0,1
1443,2024-09-23T00:36:25Z,00:36:25,11,0.0,16777210,1
1444,2024-09-23T00:36:30Z,00:36:30,40,0.0,0,1
1445,2024-09-23T00:36:30Z,00:36:30,11,3.007576,16777210,1
1446,2024-09-23T00:36:35Z,00:36:35,40,0.0,0,1
1447,2024-09-23T00:36:35Z,00:36:35,11,0.1,16777210,1
1448,2024-09-23T00:36:40Z,00:36:40,40,0.0,0,1
1449,2024-09-23T00:36:40Z,00:36:40,11,1.028788,16777210,1
1450,2024-09-23T00:36:45Z,00:36:45,40,0.0,0,1
1451,2024-09-23T00:36:45Z,00:36:45,11,0.0,16777210,1
1452,2024-09-23T00:36:50Z,00:36:50,40,0.0,0,1
1453,2024-09-23T00:36:50Z,00:36:50,11,0.0,16777210,1
1454,2024-09-23T00:36:55Z,00:36:55,40,0.0,0,1
1455,2024-09-23T00:36:55Z,00:36:55,11,0.018182,16777210,1
1456,2024-09-23T00:37:00Z,00:37:00,40,0.0,0,1
1457,2024-09-23T00:37:00Z,00:37:00,11,0.219697,16777210,1
1458,2024-09-23T00:37:05Z,00:37:05,40,0.0,0,1
1459,2024-09-23T00:37:05Z,00:37:05,11,0.445455,16777210,1
1460,2024-09-23T00:37:10Z,00:37:10,40,0.0,0,1
1461,2024-09-23T00:37:10Z,00:37:10,11,0.0,16777210,1
1462,2024-09-23T00:37:15Z,00:37:15,40,0.0,0,1
1463,2024-09-23T00:37:15Z,00:37:15,11,0.0,16777210,1
1464,2024-09-23T00:37:20Z,00:37:20,40,0.0,0,1
1465,2024-09-23T00:37:20Z,00:37:20,11,0.0,16777210,1
1466,2024-09-23T00:37:25Z,00:37:25,40,0.0,0,1
1467,2024-09-23T00:37:25Z,00:37:25,11,0.0,16777210,1
1468,2024-09-23T00:37:30Z,00:37:30,40,0.0,0,1
1469,2024-09-23T00:37:30Z,00:37:30,11,0.0,16777210,1
1470,2024-09-23T00:37:35Z,00:37:35,40,0.0,0,1
1471,2024-09-23T00:37:35Z,00:37:35,11,0.0,16777210,1
1472,2024-09-23T00:37:40Z,00:37:40,40,0.0,0,1
1473,2024-09-23T00:37:40Z,00:37:40,11,0.0,16777210,1
1474,2024-09-23T00:37:45Z,00:37:45,40,0.0,0,1
1475,2024-09-23T00:37:45Z,00:37:45,11,0.0,16777210,1
1476,2024-09-23T00:37:50Z,00:37:50,40,0.0,0,1
1477,2024-09-23T00:37:50Z,00:37:50,11,0.0,16777210,1
1478,2024-09-23T00:37:55Z,00:37:55,40,0.0,0,1
1479,2024-09-23T00:37:55Z,00:37:55,11,0.0,16777210,1
1480,2024-09-23T00:38:00Z,00:38:00,40,0.0,0,1
1481,2024-09-23T00:38:00Z,00:38:00,11,0.0,16777210,1
1482,2024-09-23T00:38:10Z,00:38:10,40,0.0,0,1
1483,2024-09-23T00:38:10Z,00:38:10,11,0.0,16777210,1
1484,2024-09-23T00:38:16Z,00:38:16,40,0.0,0,1
1485,2024-09-23T00:38:16Z,00:38:16,11,0.019697,16777210,1
1486,2024-09-23T00:38:21Z,00:38:21,40,0.0,0,1
1487,2024-09-23T00:38:21Z,00:38:21,11,9.884848,16777210,1
1488,2024-09-23T00:38:26Z,00:38:26,40,0.11,0,1
1489,2024-09-23T00:38:26Z,00:38:26,11,14.224242,16777210,1
1490,2024-09-23T00:38:31Z,00:38:31,40,0.0,0,1
1491,2024-09-23T00:38:31Z,00:38:31,11,10.507576,16777210,1
1492,2024-09-23T00:38:36Z,00:38:36,40,0.0,0,1
1493,2024-09-23T00:38:36Z,00:38:36,11,4.571212,16777210,1
1494,2024-09-23T00:38:41Z,00:38:41,40,0.022083,0,1
1495,2024-09-23T00:38:41Z,00:38:41,11,17.457576,16777210,1
1496,2024-09-23T00:38:46Z,00:38:46,40,0.0,0,1
1497,2024-09-23T00:38:46Z,00:38:46,11,0.690909,16777210,1
1498,2024-09-23T00:38:51Z,00:38:51,40,0.009583,0,1
1499,2024-09-23T00:38:51Z,00:38:51,11,0.193939,16777210,1
1500,2024-09-23T00:38:56Z,00:38:56,40,0.0,0,1
1501,2024-09-23T00:38:56Z,00:38:56,11,18.916667,16777210,1
1502,2024-09-23T00:39:01Z,00:39:01,40,0.0,0,1
1503,2024-09-23T00:39:01Z,00:39:01,11,16.163636,16777210,1
1504,2024-09-23T00:39:06Z,00:39:06,40,0.0,0,1
1505,2024-09-23T00:39:06Z,00:39:06,11,0.0,16777210,1
1506,2024-09-23T00:39:11Z,00:39:11,40,0.0,0,1
1507,2024-09-23T00:39:11Z,00:39:11,11,0.0,16777210,1
1508,2024-09-23T00:39:16Z,00:39:16,40,0.0,0,1
1509,2024-09-23T00:39:16Z,00:39:16,11,12.7,16777210,1
1510,2024-09-23T00:39:21Z,00:39:21,40,0.0,0,1
1511,2024-09-23T00:39:21Z,00:39:21,11,6.883333,16777210,1
1512,2024-09-23T00:39:26Z,00:39:26,40,0.0,0,1
1513,2024-09-23T00:39:26Z,00:39:26,11,0.0,16777210,1
1514,2024-09-23T00:39:31Z,00:39:31,40,0.0,0,1
1515,2024-09-23T00:39:31Z,00:39:31,11,0.0,16777210,1
1516,2024-09-23T00:39:36Z,00:39:36,40,0.0,0,1
1517,2024-09-23T00:39:36Z,00:39:36,11,0.0,16777210,1
1518,2024-09-23T00:39:41Z,00:39:41,40,0.0,0,1
1519,2024-09-23T00:39:41Z,00:39:41,11,0.0,16777210,1
1520,2024-09-23T00:39:46Z,00:39:46,40,0.0,0,1
1521,2024-09-23T00:39:46Z,00:39:46,11,0.0,16777210,1
1522,2024-09-23T00:39:51Z,00:39:51,40,0.0,0,1
1523,2024-09-23T00:39:51Z,00:39:51,11,0.0,16777210,1
1524,2024-09-23T00:39:56Z,00:39:56,40,0.0,0,1
1525,2024-09-23T00:39:56Z,00:39:56,11,0.0,16777210,1
1526,2024-09-23T00:40:01Z,00:40:01,40,0.0,0,1
1527,2024-09-23T00:40:01Z,00:40:01,11,0.0,16777210,1
1528,2024-09-23T00:40:06Z,00:40:06,40,0.0,0,1
1529,2024-09-23T00:40:06Z,00:40:06,11,0.0,16777210,1
1530,2024-09-23T00:40:11Z,00:40:11,40,0.0,0,1
1531,2024-09-23T00:40:11Z,00:40:11,11,0.0,16777210,1
1532,2024-09-23T00:40:16Z,00:40:16,40,0.0,0,1
1533,2024-09-23T00:40:16Z,00:40:16,11,0.0,16777210,1
1534,2024-09-23T00:40:21Z,00:40:21,40,0.0,0,1
1535,2024-09-23T00:40:21Z,00:40:21,11,0.0,16777210,1
1536,2024-09-23T00:40:26Z,00:40:26,40,0.0,0,1
1537,2024-09-23T00:40:26Z,00:40:26,11,0.0,16777210,1
1538,2024-09-23T00:40:31Z,00:40:31,40,0.0,0,1
1539,2024-09-23T00:40:31Z,00:40:31,11,0.0,16777210,1
1540,2024-09-23T00:40:36Z,00:40:36,40,0.0,0,1
1541,2024-09-23T00:40:36Z,00:40:36,11,0.0,16777210,1
1542,2024-09-23T00:40:41Z,00:40:41,40,0.0,0,1
1543,2024-09-23T00:40:41Z,00:40:41,11,0.0,16777210,1
1544,2024-09-23T00:40:46Z,00:40:46,40,0.0,0,1
1545,2024-09-23T00:40:46Z,00:40:46,11,0.0,16777210,1
1546,2024-09-23T00:40:51Z,00:40:51,40,0.0,0,1
1547,2024-09-23T00:40:51Z,00:40:51,11,0.0,16777210,1
1548,2024-09-23T00:40:56Z,00:40:56,40,0.0,0,1
1549,2024-09-23T00:40:56Z,00:40:56,11,0.0,16777210,1
1550,2024-09-23T00:41:01Z,00:41:01,40,0.0,0,1
1551,2024-09-23T00:41:01Z,00:41:01,11,0.0,16777210,1
1552,2024-09-23T00:41:06Z,00:41:06,40,0.0,0,1
1553,2024-09-23T00:41:06Z,00:41:06,11,0.0,16777210,1
1554,2024-09-23T00:41:11Z,00:41:11,40,0.0,0,1
1555,2024-09-23T00:41:11Z,00:41:11,11,0.0,16777210,1
1556,2024-09-23T00:41:16Z,00:41:16,40,0.0,0,1
1557,2024-09-23T00:41:16Z,00:41:16,11,0.0,16777210,1
1558,2024-09-23T00:41:21Z,00:41:21,40,0.0,0,1
1559,2024-09-23T00:41:21Z,00:41:21,11,0.0,16777210,1
1560,2024-09-23T00:41:26Z,00:41:26,40,0.0,0,1
1561,2024-09-23T00:41:26Z,00:41:26,11,0.0,16777210,1
1562,2024-09-23T00:41:31Z,00:41:31,40,0.0,0,1
1563,2024-09-23T00:41:31Z,00:41:31,11,0.0,16777210,1
1564,2024-09-23T00:41:36Z,00:41:36,40,0.0,0,1
1565,2024-09-23T00:41:36Z,00:41:36,11,0.0,16777210,1
1566,2024-09-23T00:41:41Z,00:41:41,40,0.0,0,1
1567,2024-09-23T00:41:41Z,00:41:41,11,0.0,16777210,1
1568,2024-09-23T00:41:46Z,00:41:46,40,0.0,0,1
1569,2024-09-23T00:41:46Z,00:41:46,11,0.0,16777210,1
1570,2024-09-23T00:41:51Z,00:41:51,40,0.0,0,1
1571,2024-09-23T00:41:51Z,00:41:51,11,0.0,16777210,1
1572,2024-09-23T00:41:56Z,00:41:56,40,0.0,0,1
1573,2024-09-23T00:41:56Z,00:41:56,11,0.0,16777210,1
1574,2024-09-23T00:42:01Z,00:42:01,40,0.0,0,1
1575,2024-09-23T00:42:01Z,00:42:01,11,0.0,16777210,1
1576,2024-09-23T00:42:06Z,00:42:06,40,0.0,0,1
1577,2024-09-23T00:42:06Z,00:42:06,11,0.0,16777210,1
1578,2024-09-23T00:42:11Z,00:42:11,40,0.0,0,1
1579,2024-09-23T00:42:11Z,00:42:11,11,0.0,16777210,1
1580,2024-09-23T00:42:16Z,00:42:16,40,0.0,0,1
1581,2024-09-23T00:42:16Z,00:42:16,11,0.0,16777210,1
1582,2024-09-23T00:42:21Z,00:42:21,40,0.0,0,1
1583,2024-09-23T00:42:21Z,00:42:21,11,0.0,16777210,1
1584,2024-09-23T00:42:26Z,00:42:26,40,0.0,0,1
1585,2024-09-23T00:42:26Z,00:42:26,11,0.0,16777210,1
1586,2024-09-23T00:42:31Z,00:42:31,40,0.0,0,1
1587,2024-09-23T00:42:31Z,00:42:31,11,0.0,16777210,1
1588,2024-09-23T00:42:36Z,00:42:36,40,0.0,0,1
1589,2024-09-23T00:42:36Z,00:42:36,11,0.0,16777210,1
1590,2024-09-23T00:42:41Z,00:42:41,40,0.0,0,1
1591,2024-09-23T00:42:41Z,00:42:41,11,0.0,16777210,1
1592,2024-09-23T00:42:46Z,00:42:46,40,0.0,0,1
1593,2024-09-23T00:42:46Z,00:42:46,11,0.0,16777210,1
1594,2024-09-23T00:42:51Z,00:42:51,40,0.0,0,1
1595,2024-09-23T00:42:51Z,00:42:51,11,0.0,16777210,1
1596,2024-09-23T00:42:56Z,00:42:56,40,0.0,0,1
1597,2024-09-23T00:42:56Z,00:42:56,11,0.0,16777210,1
1598,2024-09-23T01:23:58Z,01:23:58,40,0.0,0,1
1599,2024-09-23T01:23:58Z,01:23:58,11,0.0,16777210,1
1600,2024-09-23T01:24:03Z,01:24:03,40,0.0,0,1
