Actual,Predicted
23.1675,24.036272
20.0925,21.64899
19.305000000000003,18.304808
23.28,18.159174
24.2925,24.057243
27.5025,24.78848
26.7075,27.766949
26.235000000000003,26.543306
27.045,24.988605
28.402500000000003,26.596825
28.845,28.246172
29.2875,28.550537
30.96,28.858389
27.9,31.008276
29.43,26.174252
28.08,28.379818
28.605,26.970642
27.5625,27.490364
27.87,26.603146
28.485,26.906878
29.2125,28.065952
29.805,28.781124
29.1375,29.447668
29.384999999999994,28.102568
27.96,28.507233
26.7975,26.560596
27.9825,25.265823
30.06000000000001,27.406013
29.137500000000003,30.276672
28.1325,28.198944
27.3675,26.824108
26.0925,26.16552
24.795,24.61029
23.3775,23.41273
22.545,22.06046
23.25,21.369701
23.805000000000003,22.793818
23.535000000000004,23.563532
24.6075,22.935585
25.1475,24.451502
27.12,24.988771
27.2925,27.174074
28.9575,27.146946
30.165000000000003,28.839262
32.535000000000004,30.339563
32.5125,33.026886
32.5275,32.101196
31.7625,31.619598
30.9825,30.459785
29.8275,29.320736
27.525,28.134111
29.130000000000003,25.496204
28.4325,28.219147
27.39,27.50018
25.155,25.93542
25.215000000000003,23.71271
24.87,24.107662
25.3275,24.016178
27.817500000000003,24.7095
32.94,28.191946
36.03,34.472183
37.49999999999999,37.566067
43.1025,38.48207
47.5575,47.047367
58.335,52.69231
61.875,63.411907
66.825,66.39326
70.575,67.9746
71.13749999999999,70.32494
69.9525,70.18305
67.8825,68.58467
66.0075,66.42376
63.87,64.42619
66.6,62.080353
58.657500000000006,65.596436
63.0675,57.986713
65.65500000000002,61.485157
66.77250000000001,66.49673
72.4875,67.74147
78.63,72.32821
81.435,76.59637
83.0025,77.28517
80.09249999999999,77.24689
74.415,75.63207
73.7325,71.824165
66.6525,71.35632
59.3775,65.395515
56.625,57.19766
52.67999999999999,51.75715
47.58,48.04047
50.25,43.510788
55.1025,50.94405
59.3775,58.959644
61.4175,63.161667
66.195,63.579723
69.92249999999999,67.27491
69.27749999999999,70.41221
70.575,68.915344
69.86999999999999,69.575294
70.215,68.85886
68.90249999999999,69.09343
66.9,67.90262
65.1075,65.77077
64.5675,63.739223
60.705,63.234146
57.89999999999999,58.9258
61.290000000000006,55.0025
60.75,60.531597
59.6775,61.895447
57.89999999999999,59.650265
54.74250000000001,56.691826
51.3975,51.835754
49.02,47.478813
47.595,45.71836
46.035,45.63012
43.4175,44.353577
38.970000000000006,40.713142
36.2325,34.651604
33.419999999999995,32.651154
30.78,30.117558
28.1625,27.716188
27.2175,25.488125
27.5175,25.320784
25.702500000000004,26.47546
24.952500000000004,24.288366
25.4475,23.751608
27.4125,24.909285
26.7825,27.468494
26.692500000000003,26.244656
26.5875,25.867628
26.505000000000003,25.92804
25.0875,25.641216
23.4075,23.908539
27.585,21.991632
27.0375,27.295866
25.3275,26.957634
21.75,23.674528
20.325,20.301123
18.555,18.696873
16.8975,16.93408
16.185000000000002,15.315799
15.345000000000002,14.912772
13.9575,13.800737
8.4225,12.263078
6.4425,8.1517
5.6925,6.020648
5.077500000000001,5.1782837
4.8,4.582019
4.2675,4.0863705
3.8325,3.5951643
3.5250000000000004,3.2853625
2.94,3.1124723
2.5125,2.8808362
2.7,2.7276576
2.8725000000000005,2.7905009
3.1875,2.8554804
3.4725000000000006,3.0176477
3.7125,3.1997533
4.0275,3.3979747
6.0600000000000005,3.674695
7.852500000000001,5.731479
8.655,7.6031632
9.6675,8.020116
10.2525,9.529515
11.0025,10.281171
11.5575,11.285894
12.5025,11.692514
12.945000000000002,12.989463
13.387499999999998,12.812081
11.8125,13.258402
10.665,10.50856
10.2075,9.4156
10.38,9.297806
10.4625,9.864099
11.85,9.888486
13.47,12.626295
13.9875,14.549821
13.867499999999998,13.559243
13.9575,13.203654
15.075,13.517161
15.0825,15.626124
15.367500000000003,14.561757
14.9775,14.990906
13.979999999999997,14.145171
12.21,12.615164
10.1925,10.571036
9.7875,8.634355
9.375,8.680302
10.005,8.512746
9.21,9.746378
9.315,8.2738085
9.5025,8.732224
10.3425,9.051586
12.007500000000002,10.384591
12.54,13.247021
13.38,12.134236
13.0575,13.505829
13.6575,12.357015
13.5375,13.647147
13.7025,12.91022
14.084999999999996,13.156336
15.2775,13.898037
17.0625,15.990769
20.205,18.59488
22.275,22.874031
23.595,23.37983
25.53,23.793997
26.205,26.031698
26.7225,26.204226
29.535,26.304367
32.52,29.86477
34.125,33.57867
33.772499999999994,34.70743
31.2225,33.188774
31.5375,28.82278
31.814999999999998,30.047112
29.5275,30.911625
29.775,27.433794
29.73,28.568436
27.375,28.812122
25.365,25.467329
22.365,23.669533
22.23,20.626642
21.2325,21.114313
19.5075,20.061325
20.4525,18.016106
24.87,20.500488
26.205,26.222385
28.462499999999995,26.86033
29.3625,28.562008
28.7925,29.543194
31.845,27.826189
33.2025,31.978191
33.997499999999995,33.508247
34.657500000000006,33.778194
32.925,34.737755
29.955,30.939487
28.305,27.090847
25.8825,26.135832
26.6775,23.86203
27.375,25.576345
27.120000000000005,27.050901
25.942500000000003,26.359886
27.72,24.89576
29.692500000000003,27.341225
30.3375,30.056417
31.4175,30.114193
31.965,31.390823
32.9025,31.613678
31.44,32.59016
32.287499999999994,29.848612
33.3225,31.422117
32.347500000000004,33.177948
30.8775,30.856607
28.8375,29.019478
30.2325,26.705692
31.44,29.188225
34.230000000000004,31.288214
38.91,35.03627
40.68,41.714645
39.63,42.69179
41.3175,38.81944
44.1,41.91358
44.05500000000001,46.19086
45.06000000000001,44.211796
45.08250000000001,45.298935
45.00749999999999,44.82145
45.2175,44.17254
42.5025,44.734722
43.17,39.802826
43.6575,42.197823
44.010000000000005,43.675983
47.6775,43.768234
51.2025,49.868633
54.915,54.478928
52.335,57.860794
50.28,51.793243
47.220000000000006,46.59798
44.385000000000005,42.764355
42.3675,40.566853
41.07749999999999,39.70182
39.27,39.115406
40.4325,37.00118
37.1775,40.292667
33.69,34.453083
34.665,29.858595
36.3375,33.44467
37.9125,36.637222
40.3725,38.780228
41.835,42.554016
45.8325,43.46594
47.88,48.77301
42.3,50.527504
44.6175,38.91012
44.3925,43.373856
45.2625,44.404022
43.275000000000006,45.092674
41.1825,41.6244
38.43000000000001,38.20035
36.705,35.033054
34.7775,33.942444
30.5625,32.19776
27.87,27.079287
24.712499999999995,25.076815
22.9875,22.446095
25.4925,21.096643
28.169999999999995,25.146128
28.455000000000005,28.978994
30.87,28.271708
31.74,31.220276
29.535,31.804705
28.5975,27.63316
30.4275,27.05654
30.795,29.962011
31.7025,30.239325
29.070000000000004,31.3894
27.172500000000003,27.27842
28.094999999999995,25.125362
26.6925,27.16993
25.1325,25.392252
26.3625,23.614405
26.5425,25.941551
26.3025,26.078335
27.12,25.4795
28.3725,26.825226
27.1275,28.305977
26.445,26.103134
27.885,25.291727
30.78,27.537695
32.955,31.337624
33.465,33.73579
34.11,33.416115
33.855000000000004,33.940247
34.9425,32.92011
35.9475,34.65142
39.54,36.18193
41.400000000000006,41.72897
39.6975,43.651764
36.9675,38.205894
36.105,33.73089
35.49,33.833477
36.435,33.869995
40.8975,36.170567
40.575,43.660183
39.225,41.01132
39.33,37.2489
41.475,38.476696
42.435,42.387775
44.4075,43.268764
47.0175,45.82309
50.775000000000006,49.248707
52.86749999999999,53.677837
53.295,55.17707
57.165,53.589336
60.682500000000005,58.40498
60.21,62.86153
59.64,61.14416
63.21000000000001,58.58434
63.75,62.843567
64.155,64.45495
