Actual,Predicted
2.619,2.7174096
2.634,2.5272968
2.763,2.5287623
2.572,2.6807954
2.623,2.4881322
2.664,2.511616
2.834,2.5808625
2.816,2.7458358
2.781,2.7372973
2.862,2.6946576
2.943,2.7815108
2.927,2.8661654
2.968,2.8386805
3.082,2.8725336
2.961,2.9937706
2.861,2.8638198
2.782,2.7431543
2.784,2.6653755
2.8080000000000003,2.657945
2.9730000000000003,2.6812377
2.859,2.8540936
2.7340000000000004,2.7541416
2.64,2.618477
2.5740000000000003,2.5338705
2.718,2.4634001
2.85,2.5978994
2.7990000000000004,2.7487087
3.034,2.7014005
3.135,2.947363
3.258,3.0804656
3.467,3.1904194
3.833,3.4151564
3.896,3.8141181
3.834000000000001,3.852073
3.873,3.7401724
4.014,3.7595005
4.619999999999999,3.8857605
4.958,4.561936
4.933,4.9347963
4.630000000000001,4.838647
4.529999999999999,4.4515014
4.148000000000001,4.2964334
3.904000000000001,3.8501906
3.944,3.5624852
3.937,3.6093316
3.758,3.6277323
3.1160000000000005,3.4734094
2.586,2.8719573
2.574,2.3633845
2.745,2.3251624
2.718,2.5017095
3.008,2.4992409
3.225,2.8283527
3.091,3.1357572
2.925,3.0073516
3.031,2.8316517
3.112,2.936261
3.1830000000000003,3.0111325
3.154,3.0629706
2.862,3.0355778
2.835,2.7379801
2.556,2.6911438
2.271,2.432063
2.177,2.1298594
2.152,2.032984
1.918,2.0216653
1.739,1.8166497
1.614,1.6464293
1.548,1.5505204
1.428,1.4968073
1.241,1.3973444
1.157,1.2342597
1.173,1.1529521
1.123,1.1755884
1.035,1.1478302
0.909,1.0696162
0.8600000000000001,0.9643339
0.859,0.9175039
0.75,0.92148054
0.881,0.83723706
0.939,0.92526394
0.9559999999999998,1.0136873
0.955,1.0322508
1.002,1.0343969
1.027,1.0829477
1.162,1.1165249
1.293,1.2322426
1.225,1.368385
1.292,1.3149705
1.217,1.3510163
1.274,1.3056751
1.3530000000000002,1.3322203
1.403,1.4110098
1.456,1.4577683
1.5790000000000002,1.5019687
1.605,1.6203947
1.535,1.6587049
1.519,1.5847431
1.4449999999999998,1.5570649
1.483,1.4920807
1.458,1.5063689
1.336,1.4889458
1.232,1.3704731
1.137,1.263402
1.029,1.1780801
0.97,1.0780841
0.93,1.0143014
0.9309999999999998,0.9792157
0.859,0.9796078
0.734,0.9271859
0.619,0.817909
0.6079999999999999,0.71373445
0.575,0.69577557
0.5589999999999999,0.67636347
0.513,0.656469
0.4939999999999999,0.62061095
0.482,0.6027496
0.409,0.59742504
0.445,0.54248834
0.51,0.55803746
0.571,0.62492514
0.668,0.6862906
0.827,0.77342886
0.877,0.9260378
1.039,0.99552745
1.207,1.1338065
1.414,1.3117071
1.6629999999999998,1.5140982
1.88,1.7607375
2.169,1.982832
2.587,2.2698548
3.164,2.710384
3.309,3.3411686
3.544,3.4504657
3.7680000000000007,3.6384935
3.885,3.8531508
4.380000000000001,3.9027085
4.69,4.4114327
5.2490000000000006,4.718421
6.011000000000001,5.322542
6.542,6.231399
6.99,6.7668147
7.953,7.1571136
9.143,8.283855
10.494,9.736177
12.224,11.311083
14.456,13.315237
15.805,15.884653
16.907000000000004,16.813433
17.764,17.292301
18.568,17.847956
19.591,18.53832
20.325,19.592731
20.879,20.359411
21.133000000000003,20.810732
21.81,20.944183
21.797,21.603558
22.14,21.566553
21.993,21.798592
22.83,21.62472
23.722,22.51275
24.045,23.704988
24.354,23.944157
24.717,24.086964
24.896,24.450981
24.431,24.57414
24.287,23.887814
24.946,23.691002
25.677,24.561274
25.166,25.51165
24.751,24.631046
24.972,24.083403
24.71,24.464682
24.662,24.206675
24.813,24.095995
24.825,24.322336
24.953,24.359682
24.887,24.499304
25.312,24.407917
25.534,24.909603
25.859,25.18364
25.697,25.488018
26.013,25.196543
26.169,25.570068
27.2,25.755339
27.696,26.984268
27.499,27.453121
27.272,26.845638
26.76,26.590408
27.339,26.027504
27.387,26.886608
27.261000000000003,26.890717
27.752,26.596523
28.147,27.298014
27.735000000000003,27.742138
28.951,26.949688
30.729,28.65788
32.905,30.898643
35.361000000000004,33.428684
36.684,36.350662
38.701,37.81039
40.878,39.7767
42.732,41.42639
43.953,42.309155
45.439,42.650642
44.347,42.989357
42.333000000000006,42.476776
40.402,40.92206
38.998000000000005,39.570904
39.02,38.612133
38.462,39.36085
36.381,38.18301
34.029,33.99011
32.775,32.10903
31.117,31.79093
30.595,29.523972
31.142,29.832441
31.407,30.665838
31.549,30.724821
31.241000000000003,30.70105
29.887,30.16771
29.861,28.266237
29.797,29.135756
29.489000000000004,29.078089
29.254,28.565931
29.722,28.410942
29.443,29.179636
28.839,28.59003
27.775,27.8173
26.811,26.708704
27.527,25.91743
28.073,27.037033
28.783,27.712358
29.647,28.386192
31.120000000000005,29.355099
30.571,31.115616
30.081,29.46631
30.569,28.99107
30.934000000000005,30.055466
30.42,30.407679
30.291000000000004,29.24176
30.48,29.428974
30.897,29.814117
31.497,30.313248
30.621,30.988918
31.368,29.147537
31.599,30.849785
30.746,31.010149
30.702,29.227327
31.061,29.881365
31.161,30.474424
30.963,30.377407
29.841,29.971333
27.925,28.382673
27.289,26.488924
26.360000000000003,26.534212
26.444,25.594751
27.155,25.797655
26.209000000000003,26.718143
25.444,25.363966
24.81,24.588074
23.788,24.067684
24.283,22.997004
24.077,23.552423
23.496,23.552605
23.205,22.818499
22.912,22.514067
22.322,22.28584
22.289,21.670448
22.292,21.619352
21.549,21.747469
21.309,20.991703
19.744,20.630428
19.413,19.132536
18.402,18.55147
18.301,17.778471
17.203,17.572554
16.208,16.726519
15.763,15.684046
14.845,15.145895
14.127,14.394779
13.499,13.621023
13.384,13.00923
13.087,12.855055
12.894,12.67367
12.04,12.481981
11.703,11.644356
11.876,11.183105
11.297,11.383558
10.91,10.892069
10.474,10.423874
9.883,9.971022
9.426,9.353867
8.925999999999998,8.85438
8.954,8.337336
8.849,8.377289
8.611,8.360609
7.596999999999999,8.153073
7.505000000000001,7.0799017
7.126,6.908673
6.7700000000000005,6.5407257
6.773000000000001,6.1872044
6.897,6.2398252
7.289,6.4595156
6.917,7.0062075
6.790000000000001,6.596179
6.549,6.428243
6.639,6.143511
6.651000000000001,6.235515
6.618,6.2651963
6.447,6.244885
6.632000000000001,6.066396
6.625,6.2991176
5.837999999999999,6.306053
5.848000000000001,5.4059143
5.548,5.384809
5.4350000000000005,5.077007
5.041,4.968783
4.634,4.5932927
4.390000000000001,4.196203
4.462000000000001,3.9674246
4.398000000000001,4.072479
3.894,4.045942
3.67,3.556984
3.419,3.3537738
3.273,3.1283238
3.394,2.9810138
3.396,3.1211138
3.13,3.162577
3.041,2.9187455
2.76,2.8499968
2.593,2.5996985
2.7150000000000003,2.41561
2.765,2.5391052
2.9530000000000003,2.6139734
2.998,2.8138595
2.9080000000000004,2.8996344
3.309,2.8149714
3.496,3.2400484
3.608,3.4605079
3.653,3.5427184
3.389,3.5843637
3.247,3.2788167
3.317,3.091832
3.187,3.150686
3.0420000000000003,3.0066473
2.843,2.8470237
2.453,2.6658785
2.3310000000000004,2.2972105
2.181,2.1599686
2.081,2.0384383
1.972,1.9378687
1.826,1.8518265
1.625,1.7355555
1.5079999999999998,1.5646477
1.474,1.4585276
1.45,1.4355155
1.369,1.4233096
1.37,1.3587948
1.344,1.3608942
1.267,1.3581704
1.193,1.2948282
1.293,1.2265464
1.316,1.3131394
1.39,1.3583245
1.4449999999999998,1.4183947
1.543,1.4836172
1.673,1.5826088
1.6350000000000002,1.7158705
1.693,1.6898515
1.816,1.7256165
1.9590000000000003,1.8531784
2.249,1.9924715
2.369,2.2762463
2.384,2.4105022
2.63,2.405902
2.5970000000000004,2.6488166
2.524,2.6181102
2.4850000000000003,2.4965606
2.348,2.4444494
2.3240000000000003,2.2967217
2.7540000000000004,2.244276
2.389,2.676289
2.343,2.3395238
2.343,2.2315845
2.1790000000000003,2.283418
2.436,2.1198885
2.534,2.3376603
2.491,2.480938
2.6100000000000003,2.4254088
2.539,2.5489326
1.999,2.500892
1.954,1.9669212
1.846,1.859613
1.7880000000000005,1.7923745
1.606,1.7078406
1.243,1.5471201
1.065,1.2352062
1.107,1.0548111
5.596922924996976,1.0905386
5.531827290863695,6.4617267
6.120272709823081,5.9487176
5.845939476679498,6.1229663
5.98954804898596,5.999611
6.150053174873976,5.9912004
6.455692220111677,6.024023
6.427970006417634,6.289067
6.468931315257885,6.18593
6.300439292712859,6.1925673
6.386192615769761,5.9790726
6.578648769153476,6.0533934
6.307854163695224,6.283219
6.172734432645099,5.9500923
6.059399132400143,5.7864404
6.106882009875233,5.667682
6.045935258680063,5.728367
6.001265953266703,5.675118
5.886264235659803,5.6412544
6.456046110597184,5.5254645
6.485558466678555,6.2233415
6.499024053948972,6.2616653
6.9771368163573495,6.246804
6.927630345236284,6.829925
6.924335364482614,6.719504
6.907874546941467,6.648761
6.80308321745157,6.599943
7.241581857381661,6.442592
7.330109879871321,6.9598813
6.765042289530241,7.078455
6.243460502024304,6.376184
5.601204821636964,5.765097
5.0831226584689615,5.0688014
5.1174484462958105,4.513663
5.180335974253909,4.55021
4.853525889971777,4.683371
4.537236229556545,4.4137554
4.172945516486614,4.1561947
3.7652652871797354,3.823481
3.8712370427796623,3.4157395
4.108465916811381,3.5165434
4.668122910373719,3.8033853
4.8895539047533525,4.4799247
4.972003769551354,4.7842755
4.541530556709786,4.8793497
5.048518309778229,4.360496
5.06026506294579,4.885712
4.666013128189474,4.8625493
4.624060919651077,4.367465
4.469320224465358,4.3224435
4.285739569303775,4.15998
4.144764568697517,3.955386
3.635273164079292,3.8227944
3.0781049646156324,3.3208845
2.7026686718405517,2.7776735
2.1179460680038327,2.425937
2.337561563730513,1.9087055
2.5263274891949883,2.0400546
2.777660682678912,2.2988338
3.0499519898832466,2.5818088
3.15102931181683,2.939985
2.8510574168270275,3.105542
2.819538647747148,2.7984679
2.988695518897792,2.7371953
3.4151579043113776,2.9108076
3.516195494634782,3.3457391
3.0943199306279747,3.4463665
2.932905759667177,2.9837067
2.838206785226842,2.7999556
2.514032793865772,2.7080374
2.347524472985281,2.3664165
2.4836844019527,2.1758976
2.5146022955803145,2.316826
2.291540483019786,2.3769717
2.3809265652914187,2.174032
2.7695361286858557,2.2659729
3.1143575415848046,2.7039452
3.3076893456582037,3.0878882
3.9119586525780456,3.2918727
4.033499066410471,3.9892435
4.135269996552665,4.097564
4.35650292014485,4.1282463
4.782509167799259,4.343335
5.247886815279843,4.7827477
5.389840196965315,5.275214
4.794523663094981,5.3553624
5.19312913318536,4.58013
5.026945114118257,4.9683056
4.398414048175798,4.7540894
4.284234882348889,4.0353165
4.482693859887889,3.910523
4.0221081025936325,4.141935
3.722328705367567,3.6724796
3.692883308061455,3.38647
3.3718175901136243,3.3950956
3.704263763803992,3.0856225
3.1174305161828,3.4309275
3.109450161814035,2.8954706
3.2760567868444914,2.8469186
3.508114720712372,3.0858757
2.833954733677109,3.3410761
2.8809729411691847,2.6739697
3.2847404561979063,2.6781864
2.9041578063775386,3.1564932
2.676338848939463,2.7563643
2.8601683558002486,2.4975286
3.0039708891087225,2.719322
2.995397048815635,2.8843148
3.1297537929013024,2.8654096
3.086951316411233,3.0211518
3.487140142230918,2.9963768
3.6411057055627176,3.4111245
3.4613133826235534,3.5935464
3.636739100811006,3.358925
3.878284316045036,3.5317574
3.735802372862568,3.8001351
3.754899248133568,3.601282
3.971705307425167,3.5956655
3.575152714930347,3.8388226
3.5085579427539217,3.3916202
3.490750941974121,3.288287
3.7405314452412464,3.2916121
3.856678614425364,3.54381
3.6215573229256406,3.6868577
3.755894744957473,3.440535
3.5633054092464094,3.5852745
3.624296921991847,3.3947356
3.116466187895688,3.4285219
3.4454569992912205,2.9249105
3.316530699029298,3.2161672
2.943604159108577,3.132927
2.671448088015396,2.7377996
2.297481212292528,2.486282
2.507261591041111,2.147666
2.1673639466872605,2.3058548
1.678376827440205,2.0384173
1.2809554625485748,1.5730566
1.1070902799173343,1.225811
