Actual,Predicted
0.278788,0.27211988
1.3795456,0.4384528
3.6689394,2.7833397
7.340909,6.945339
17.1196968,18.309925
33.176515,32.744347
42.8060604,42.455986
49.687121000000005,49.36302
57.8583332,57.05423
58.335606,57.482628
58.63333320000001,56.190754
58.378030200000005,56.840332
61.26666660000001,59.717003
65.0424242,62.78
61.9568182,60.996887
59.5075758,59.00177
63.3363636,63.547733
63.4742424,62.894558
56.97500000000001,56.138245
52.21287880000001,52.072517
40.79318180000001,40.295624
28.970454600000004,28.481829
18.205303200000003,18.287115
9.4954546,8.306327
7.0871212,6.729204
4.790909,5.1946616
4.8787878000000005,5.224878
7.536363400000001,7.585615
18.0795452,17.48394
31.2045452,29.039848
46.3030302,43.55401
56.8196968,55.694706
66.6931818,66.83473
67.1477274,66.85726
71.869697,70.47525
72.75757580000001,72.88322
75.05681820000001,75.35471
72.7113636,77.48747
76.6128788,76.543144
70.5083334,70.68342
57.916666600000006,59.438293
44.330303,43.6304
33.485606000000004,32.35839
18.4386362,19.16625
6.7931816000000005,6.915366
4.8727272,5.7209873
7.010606,6.5790606
14.2492424,13.621103
30.5545454,29.464014
43.0795454,41.2706
55.7249998,52.78559
64.8848484,65.99566
71.34469680000001,70.891174
66.21818160000001,66.616776
62.4575756,63.009212
57.04999980000001,56.512337
57.6037876,57.428528
54.2348482,53.725487
46.8613634,47.236984
40.5560604,39.77777
33.630303000000005,31.962591
21.593939400000004,22.044846
10.505303200000002,9.083497
6.491666800000001,6.3176475
7.044697200000002,6.5928216
9.062879000000002,9.118812
16.6030304,16.774393
31.078030400000003,30.295284
44.80454560000001,43.90336
50.12575760000001,49.617905
63.231060600000006,62.66016
68.4053032,69.30652
69.3363638,68.85264
69.27500020000001,68.84063
71.9280306,71.54712
70.0977276,74.13995
69.6416668,69.91329
68.9734848,70.167915
68.7681818,65.41965
60.79696959999999,59.60099
48.7045452,48.731
36.3863634,35.53826
22.2590908,22.570639
8.726515000000001,7.6037974
6.5757574000000005,6.3171625
8.0287878,8.085659
15.430303,13.209534
26.822727200000003,25.904787
38.4651514,38.016487
48.193181800000005,47.60052
53.6280302,54.928783
57.0196968,56.35205
56.035605800000006,55.123234
51.07272700000001,51.99212
45.497727,45.315613
43.71287860000001,42.3096
37.1401514,37.163387
33.1530302,32.407146
34.8484848,35.244793
33.8075756,33.09643
37.365909,38.533077
37.0484848,36.67245
37.0530304,36.601337
37.0363638,36.69766
36.67197,36.900276
30.3000002,29.651321
33.2015154,33.368774
29.5810608,29.152912
21.2719698,19.787304
17.5628788,17.795008
12.0515152,11.8952465
3.6931818,3.6744628
0.0492424,0.30590034
0.2931818,0.46122125
0.6734848,0.40373194
0.6734848,0.5293288
0.6734848,0.5127629
0.6734848,0.42156196
0.380303,0.31474262
0.0,0.18368375
0.0,0.12446049
0.1613636,0.17826122
0.5901514000000001,0.9962946
2.4689392000000003,1.608256
