Actual,Predicted
10.9829168,11.374335
14.0110418,14.075065
13.9270834,14.290362
17.35375,17.848978
22.643125,23.115702
27.629375000000003,28.398647
31.289166600000005,31.67887
37.7325,38.228333
38.847916600000005,38.709682
37.0016666,36.727203
39.0427082,39.22094
38.446250000000006,37.268917
31.4785416,31.182196
26.5402084,27.346151
22.608125000000005,23.352127
15.2177084,16.863712
7.633750000000001,7.9565797
6.05625,6.1454515
3.5472916,3.0712962
1.35375,1.1654333
0.1610415999999999,0.34735453
2.4929166,1.9351405
4.084375,4.060265
10.818125000000002,9.831006
17.616875,17.665844
22.68125,22.011105
25.1677084,24.925875
30.6445834,31.422216
33.9066668,34.09377
37.468958400000005,37.79409
40.0202084,40.300915
40.736875000000005,40.944542
40.73645820000001,39.41832
35.4570832,34.118095
27.289375000000003,27.712595
21.023125000000004,22.192766
17.564375000000002,17.896076
11.1072918,11.573577
6.54875,6.7507067
4.489374999999999,4.3079753
2.8789584,2.5783827
0.8027084000000001,0.42562145
1.1662500000000002,1.4585271
3.4589584,3.5553942
7.299791600000001,7.950211
14.964375,14.853915
22.1658334,21.60538
27.207500000000003,27.108528
33.771041600000004,34.080986
38.7708334,39.082146
37.9127084,37.89021
37.996875,37.833103
39.550625,39.892143
37.72687500000001,37.80555
33.3552082,33.59077
30.6229164,30.900764
25.664166400000003,26.577698
19.8939582,20.669025
14.9133332,15.992209
10.9860416,11.518727
6.911875,7.204207
4.585000000000001,4.657575
2.7854166,2.6118166
0.575625,0.34437406
1.4185416000000002,1.2782648
3.6075,3.7414804
10.8270834,10.111351
19.1320834,19.540249
24.86625,23.415583
32.189375,32.281364
38.33208320000001,39.08309
37.4312498,38.330585
38.7954164,38.045296
41.4720832,41.09179
38.3172916,37.79197
37.1491666,36.9793
38.238125,38.14588
36.8689584,36.398724
30.1508334,30.397322
26.906666800000004,27.520731
22.2118752,22.506247
14.8127084,16.764038
6.512708400000001,7.714256
4.820000000000001,5.495315
2.3772916000000004,1.7630122
-0.0914584,-0.2192369
1.6908334,1.818769
5.474375,5.523338
10.94625,11.659657
17.6841666,17.267076
25.7822916,25.612282
31.1889582,31.725576
33.386875,34.096664
36.0972916,36.67203
37.8175,38.105846
36.0977084,37.04756
36.749375,36.882893
38.989583200000006,38.99656
36.118750000000006,35.79635
31.1,30.533579
28.145000000000003,28.86817
22.4004168,23.028654
15.9666668,17.907103
12.7064584,12.664728
10.115,10.581115
6.722916600000001,6.943547
4.618333200000001,4.8593264
2.8304166,2.730376
0.7791665999999999,0.32424003
1.4433334,1.4817901
3.44375,3.8344898
8.841875000000002,9.7024975
16.620416600000002,17.238441
22.511875000000003,21.980442
29.409375,28.919378
35.915833400000004,37.376408
36.547708400000005,37.101147
37.022291800000005,37.750584
38.01625000000001,39.38385
39.482083200000005,38.172344
36.832291600000005,37.139572
36.0625,36.317085
31.223750000000003,31.374662
27.259166800000003,27.784489
20.3252086,21.191553
17.2239586,18.108599
13.896458600000004,14.060946
12.405000200000003,12.506554
11.2379168,12.010742
8.4629168,9.471862
5.675833400000002,5.976694
3.743125000000001,3.951356
1.8202084000000005,1.8968704
0.0664584,0.004225865
-0.0825,0.21648078
2.079375,2.3736467
4.7770834,5.273811
5.7133334,7.849383
9.6627084,9.833145
15.3316668,15.7616205
17.0954168,16.955637
16.665625,17.92386
20.926875000000003,21.575182
21.697916600000003,23.229385
17.263333199999998,18.747105
18.7356248,19.964252
17.1877082,18.06676
19.4589582,20.3061
23.385625,24.487755
29.080208400000004,29.473368
30.964375200000003,31.208065
36.15125020000001,36.66713
35.0614586,35.028534
29.5631252,29.48221
26.48395840000001,27.277826
21.423125,22.255978
17.3833334,18.525679
13.2239584,13.892082
10.7283334,11.57846
6.861041800000001,7.556674
4.639791800000001,4.9010954
2.7727084,2.663878
0.553125,0.3922925
1.6654166,1.384018
3.8308332000000007,4.172321
8.9933332,10.497353
11.8362498,16.312597
16.6902082,16.150873
20.068958200000004,20.382635
23.068125,23.473349
24.939791600000003,25.075472
30.1554166,31.124702
